Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
3946,2022-10-10,5,Gastronomy,Group Tour,Road provide,Evening,155.55,10,20,2022-10-30,1,Website,PayPal,3946,Patricia Lopez,Male,Gen Z,Married,david91@example.net,Solo Traveler
3947,2022-01-31,4,Spa&Relax,Walking Tour,International,Whole Day,186.06,10,10,2022-02-10,4,Travel Agency,PayPal,3947,Mary Cortez,Male,Gen X,Widowed,williamsmark@example.net,Family
3948,2022-11-17,5,Gastronomy,Self-Guided,Another week,Personalized,100.7,9,9,2022-11-26,3,Travel Agency,Card,3948,Crystal Johnson,Male,Boomer,Single,gthompson@example.net,Solo Traveler
3949,2022-05-08,3,Adventure,Bus Tour,Lose field right,Morning,137.5,5,23,2022-05-31,4,Travel Agency,Card,3949,Nicholas Gomez,Female,Gen X,Divorced,amanda48@example.com,Solo Traveler
3950,2022-08-07,3,Adventure,Walking Tour,Rock build,Morning,93.56,1,9,2022-08-16,1,Travel Agency,Transaction,3950,Alicia Travis,Female,Gen X,Married,nathanmartinez@example.com,Solo Traveler
3951,2022-07-28,2,Sport,VIP Experience,Already over kitchen,Personalized,55.05,1,21,2022-08-18,3,Travel Agency,Transaction,3951,Michael Joyce,Female,Gen X,Single,william14@example.net,Budget Traveler
3952,2022-01-18,2,Sport,Group Tour,Class pick table generation,Personalized,93.53,4,16,2022-02-03,4,Website,Card,3952,Louis Montoya,Male,Gen X,Widowed,michael15@example.net,Business Traveler
3953,2022-12-24,3,Adventure,VIP Experience,Political seven couple,Half Day,173.32,5,14,2023-01-07,1,Website,PayPal,3953,Sherry Carpenter,Male,Millennial,Widowed,brownrichard@example.com,Solo Traveler
3954,2022-05-11,4,Spa&Relax,VIP Experience,Tax various necessary,Personalized,35.58,8,14,2022-05-25,2,Mobile App,PayPal,3954,Kathleen Carter,Male,Boomer,Widowed,alexander03@example.com,Luxury Seeker
3955,2022-11-20,6,Family,Guided Tour,Just unit,Personalized,105.72,4,26,2022-12-16,1,Website,Card,3955,Jerry Cooper,Female,Gen Z,Married,john06@example.net,Luxury Seeker
3956,2022-08-13,1,Culture,VIP Experience,Last American,Morning,72.09,7,17,2022-08-30,4,Partner Site,Card,3956,Sarah Fry,Male,Gen X,Single,dmercer@example.org,Family
3957,2022-06-27,1,Culture,Walking Tour,Property four,Whole Day,50.27,9,9,2022-07-06,3,Website,PayPal,3957,Carrie Barrett,Female,Gen Z,Divorced,christopheraguilar@example.org,Solo Traveler
3958,2022-04-18,1,Culture,Bus Tour,Author total research similar,Morning,165.17,10,14,2022-05-02,2,Partner Site,PayPal,3958,Erica Francis,Male,Boomer,Single,jessica92@example.org,Family
3959,2022-02-20,2,Sport,Guided Tour,Account,Evening,178.54,9,4,2022-02-24,1,Website,PayPal,3959,Kimberly Scott,Male,Gen X,Divorced,reyesheather@example.com,Family
3960,2022-04-15,5,Gastronomy,Bus Tour,Stock this without,Morning,68.38,6,2,2022-04-17,3,Partner Site,Card,3960,Javier Martin,Female,Boomer,Divorced,waltonmichael@example.net,Business Traveler
3961,2022-07-05,6,Family,Guided Tour,Rich part,Morning,67.8,9,23,2022-07-28,2,Mobile App,Transaction,3961,Edward Patterson,Male,Millennial,Widowed,jessicagomez@example.com,Family
3962,2022-06-27,4,Spa&Relax,Group Tour,Sense evening student where,Morning,119.04,8,29,2022-07-26,3,Website,Card,3962,Jonathan Taylor,Male,Gen X,Divorced,nicholas21@example.com,Budget Traveler
3963,2022-05-10,3,Adventure,Walking Tour,Likely anything Mr best,Morning,104.52,10,27,2022-06-06,3,Partner Site,Transaction,3963,Natasha White,Female,Gen X,Single,jacobberger@example.net,Luxury Seeker
3964,2022-07-03,2,Sport,VIP Experience,Gas poor various,Whole Day,184.52,6,4,2022-07-07,1,Website,PayPal,3964,Justin Simpson,Male,Gen X,Married,bguerrero@example.net,Solo Traveler
3965,2022-09-06,2,Sport,VIP Experience,What fear begin should,Morning,94.88,8,2,2022-09-08,3,Travel Agency,PayPal,3965,Mrs. Amber Patterson,Male,Millennial,Divorced,brittanyhayes@example.com,Solo Traveler
3966,2022-01-04,3,Adventure,VIP Experience,May purpose wife,Morning,31.32,2,30,2022-02-03,1,Mobile App,Card,3966,Jenna Ross,Male,Millennial,Single,younglarry@example.net,Business Traveler
3967,2022-11-20,4,Spa&Relax,Self-Guided,Analysis theory indeed,Whole Day,50.33,8,11,2022-12-01,1,Travel Agency,PayPal,3967,Angela Morton,Female,Gen Z,Married,opetersen@example.net,Luxury Seeker
3968,2022-08-20,4,Spa&Relax,Guided Tour,Recently someone word,Half Day,110.51,5,15,2022-09-04,4,Travel Agency,Card,3968,Andrea Herring,Female,Gen Z,Married,tammyjohnson@example.net,Business Traveler
3969,2022-04-30,1,Culture,Self-Guided,Crime civil,Morning,81.73,3,9,2022-05-09,2,Mobile App,Transaction,3969,Anthony Rodriguez,Female,Millennial,Widowed,brightroger@example.net,Budget Traveler
3970,2022-01-12,4,Spa&Relax,VIP Experience,Its stand stay miss,Evening,68.71,2,6,2022-01-18,2,Mobile App,Card,3970,Patrick Allen,Female,Gen Z,Divorced,edwardlee@example.net,Family
3971,2022-10-30,6,Family,Bus Tour,Relate value they,Personalized,183.46,8,7,2022-11-06,3,Travel Agency,Card,3971,Kayla Love,Female,Gen X,Married,erika70@example.net,Family
3972,2022-01-04,1,Culture,Guided Tour,Soldier particularly,Evening,70.65,3,9,2022-01-13,4,Website,Transaction,3972,Angel Johnson,Female,Gen X,Single,melissafischer@example.org,Family
3973,2022-04-23,3,Adventure,Guided Tour,East reveal,Evening,181.79,4,29,2022-05-22,4,Travel Agency,Card,3973,Paul Mason,Male,Gen Z,Divorced,davidmarquez@example.org,Budget Traveler
3974,2022-12-14,2,Sport,Self-Guided,Deal also,Whole Day,62.7,6,24,2023-01-07,4,Travel Agency,PayPal,3974,Melanie Gardner MD,Female,Gen Z,Single,mmorrison@example.org,Business Traveler
3975,2022-06-13,3,Adventure,Walking Tour,Once direction,Whole Day,25.6,2,26,2022-07-09,3,Partner Site,Card,3975,Nicole Christian,Female,Gen Z,Widowed,hulldavid@example.org,Budget Traveler
3976,2022-07-16,1,Culture,Group Tour,Future whether,Half Day,191.21,10,11,2022-07-27,1,Travel Agency,Card,3976,Amanda Newman,Female,Gen Z,Divorced,pthompson@example.org,Family
3977,2022-02-19,3,Adventure,Bus Tour,Management recognize for,Personalized,44.42,1,20,2022-03-11,2,Travel Agency,PayPal,3977,Jennifer Parker,Female,Gen X,Divorced,rmason@example.net,Budget Traveler
3978,2022-05-22,1,Culture,VIP Experience,But city kind,Personalized,63.24,6,27,2022-06-18,3,Mobile App,Card,3978,Lawrence Ruiz,Female,Gen X,Single,bstephenson@example.com,Solo Traveler
3979,2022-03-15,4,Spa&Relax,Walking Tour,Site else agent,Personalized,151.73,10,9,2022-03-24,2,Website,Card,3979,John Ortega,Male,Gen X,Widowed,christopherperry@example.org,Budget Traveler
3980,2022-02-03,2,Sport,Walking Tour,Buy smile data bring,Whole Day,60.06,2,13,2022-02-16,1,Mobile App,Card,3980,Theresa Jackson,Female,Gen Z,Married,davidlewis@example.com,Family
3981,2022-02-09,1,Culture,Self-Guided,Next,Morning,107.31,6,25,2022-03-06,2,Travel Agency,PayPal,3981,Patrick Rowe,Male,Gen Z,Married,johnatkinson@example.org,Solo Traveler
3982,2022-11-11,1,Culture,Walking Tour,Anything feeling,Morning,90.04,10,20,2022-12-01,4,Website,PayPal,3982,Pamela Bell,Male,Gen X,Single,margaret25@example.net,Solo Traveler
3983,2022-06-24,4,Spa&Relax,VIP Experience,Theory building,Evening,129.3,2,14,2022-07-08,4,Mobile App,PayPal,3983,John Martinez,Female,Boomer,Divorced,michaelhernandez@example.org,Luxury Seeker
3984,2022-05-15,6,Family,Bus Tour,Guy event,Whole Day,58.9,7,17,2022-06-01,4,Mobile App,Card,3984,Gloria Robinson,Male,Gen Z,Widowed,campbelldanielle@example.org,Business Traveler
3985,2022-06-06,3,Adventure,Self-Guided,Within Mrs,Evening,185.48,1,4,2022-06-10,4,Website,Card,3985,Katelyn Gibson,Female,Gen X,Married,ddixon@example.net,Solo Traveler
3986,2022-08-21,2,Sport,Guided Tour,Anything teach street health,Whole Day,22.97,10,27,2022-09-17,4,Travel Agency,Transaction,3986,Doris Burke,Female,Gen Z,Single,weberwilliam@example.com,Business Traveler
3987,2022-12-30,6,Family,Group Tour,Middle either assume,Morning,97.24,6,28,2023-01-27,2,Website,PayPal,3987,Katherine Johnson,Female,Gen X,Married,robertchandler@example.com,Budget Traveler
3988,2022-05-31,1,Culture,Bus Tour,Different heart,Morning,51.06,10,26,2022-06-26,4,Partner Site,PayPal,3988,Mark Oliver,Male,Millennial,Divorced,rachel92@example.com,Budget Traveler
3989,2022-03-21,5,Gastronomy,Walking Tour,Film seat,Half Day,196.0,2,8,2022-03-29,3,Website,PayPal,3989,Jeffrey Cook,Female,Gen X,Widowed,alvaradojacob@example.org,Business Traveler
3990,2022-01-12,2,Sport,Bus Tour,As challenge,Morning,131.46,5,4,2022-01-16,1,Website,Transaction,3990,Ellen Turner MD,Male,Gen X,Married,frankboone@example.net,Business Traveler
3991,2022-01-24,6,Family,VIP Experience,Board build care,Half Day,177.01,8,22,2022-02-15,2,Mobile App,PayPal,3991,Charles Smith,Male,Gen Z,Divorced,doyleryan@example.com,Solo Traveler
3992,2022-10-04,6,Family,Group Tour,Fly stage run,Evening,126.48,6,27,2022-10-31,1,Mobile App,Transaction,3992,Donald Kennedy,Female,Gen Z,Widowed,emartinez@example.com,Business Traveler
3993,2022-09-07,5,Gastronomy,Self-Guided,Level local remain,Half Day,198.97,10,22,2022-09-29,2,Website,Transaction,3993,Joanna Benitez,Male,Gen X,Single,james68@example.org,Business Traveler
3994,2022-10-21,2,Sport,Self-Guided,Simply home measure,Morning,22.21,7,6,2022-10-27,3,Partner Site,Card,3994,Sarah White,Male,Gen X,Single,ldavidson@example.org,Solo Traveler
3995,2022-10-07,4,Spa&Relax,Walking Tour,Leg floor fast,Half Day,110.38,2,18,2022-10-25,4,Travel Agency,PayPal,3995,Alexander Lane,Male,Millennial,Married,qthompson@example.com,Budget Traveler
3996,2022-10-16,5,Gastronomy,Bus Tour,May laugh everybody,Personalized,51.97,7,25,2022-11-10,1,Travel Agency,PayPal,3996,Jared Watkins,Male,Boomer,Married,joseweaver@example.org,Luxury Seeker
3997,2022-02-26,3,Adventure,VIP Experience,Best offer,Half Day,152.86,7,15,2022-03-13,1,Mobile App,Transaction,3997,Bradley Hall,Female,Millennial,Married,wkane@example.net,Luxury Seeker
3998,2022-01-15,1,Culture,Guided Tour,Front who,Half Day,28.95,9,4,2022-01-19,2,Website,Transaction,3998,Kelly Robbins,Female,Gen Z,Single,benjamin74@example.net,Solo Traveler
3999,2022-11-12,5,Gastronomy,Guided Tour,Owner,Personalized,35.61,4,13,2022-11-25,4,Website,Transaction,3999,Elizabeth Weaver,Male,Gen Z,Widowed,brianhenry@example.com,Budget Traveler
4000,2022-10-06,1,Culture,VIP Experience,Song off newspaper,Morning,104.26,3,14,2022-10-20,3,Travel Agency,Card,4000,Kristen Bell,Female,Gen X,Single,xsullivan@example.net,Business Traveler
4001,2022-06-16,1,Culture,VIP Experience,Worry summer,Whole Day,79.16,5,26,2022-07-12,3,Website,Transaction,4001,Melissa Ross,Male,Millennial,Single,harrismichelle@example.net,Budget Traveler
4002,2022-11-27,2,Sport,Group Tour,Everyone specific big thousand,Evening,64.12,7,18,2022-12-15,3,Website,Transaction,4002,Deanna Rivera,Female,Gen X,Divorced,annettenorris@example.com,Solo Traveler
4003,2022-07-14,3,Adventure,Walking Tour,Why executive describe,Whole Day,196.54,1,7,2022-07-21,2,Partner Site,Card,4003,Austin Charles,Female,Gen X,Divorced,ghernandez@example.org,Business Traveler
4004,2022-02-24,6,Family,Self-Guided,Enjoy mission film,Evening,60.66,10,19,2022-03-15,4,Travel Agency,Transaction,4004,Jessica Lee,Female,Millennial,Married,nicolebrady@example.com,Business Traveler
4005,2022-10-31,4,Spa&Relax,VIP Experience,Suddenly strong,Half Day,61.26,2,12,2022-11-12,1,Travel Agency,PayPal,4005,Eric Buchanan II,Female,Boomer,Married,stevenray@example.org,Business Traveler
4006,2022-01-27,2,Sport,Bus Tour,Bring,Half Day,152.0,2,12,2022-02-08,3,Website,Card,4006,Dustin Duran,Male,Millennial,Widowed,jack95@example.com,Family
4007,2022-08-31,4,Spa&Relax,Group Tour,Identify population,Morning,128.89,9,24,2022-09-24,3,Partner Site,PayPal,4007,Jennifer Baker,Male,Boomer,Divorced,jeffreyaguilar@example.net,Budget Traveler
4008,2022-02-13,2,Sport,Self-Guided,Travel as,Half Day,112.69,7,9,2022-02-22,4,Website,Transaction,4008,Danielle Grant,Male,Gen Z,Single,reillyrobert@example.net,Luxury Seeker
4009,2022-07-29,5,Gastronomy,Bus Tour,Mean lead,Personalized,156.71,8,26,2022-08-24,2,Mobile App,Transaction,4009,Tommy Jones,Male,Gen X,Divorced,leslie40@example.net,Luxury Seeker
4010,2022-09-18,2,Sport,Bus Tour,Evening ten when,Evening,141.35,6,30,2022-10-18,2,Travel Agency,Transaction,4010,Julia Jones,Female,Boomer,Single,christinefoster@example.net,Family
4011,2022-11-12,1,Culture,Bus Tour,Stuff talk,Half Day,181.38,4,8,2022-11-20,3,Partner Site,PayPal,4011,Ryan Neal,Male,Gen X,Single,ericjimenez@example.net,Business Traveler
4012,2022-08-14,1,Culture,Self-Guided,Audience than police how,Evening,184.26,10,27,2022-09-10,2,Mobile App,Card,4012,Angie Gordon,Female,Gen Z,Single,tamaradavis@example.com,Business Traveler
4013,2022-09-06,6,Family,Bus Tour,Blue prevent,Whole Day,30.08,4,2,2022-09-08,4,Travel Agency,Card,4013,Sherri Gonzalez,Male,Boomer,Single,rickygordon@example.org,Budget Traveler
4014,2022-03-01,1,Culture,Guided Tour,Prevent my staff,Morning,137.6,9,9,2022-03-10,2,Travel Agency,PayPal,4014,Alexander Joseph,Female,Gen X,Widowed,transtephanie@example.com,Luxury Seeker
4015,2022-10-28,4,Spa&Relax,Self-Guided,South investment,Morning,115.28,3,8,2022-11-05,2,Website,PayPal,4015,Alison Thompson,Male,Gen X,Married,crystal93@example.net,Solo Traveler
4016,2022-03-18,5,Gastronomy,Guided Tour,Under people debate,Whole Day,138.34,5,9,2022-03-27,2,Website,Transaction,4016,Stephen Vincent,Male,Gen Z,Divorced,vjackson@example.org,Luxury Seeker
4017,2022-01-24,6,Family,Group Tour,True two,Half Day,67.81,10,28,2022-02-21,1,Website,Card,4017,Stephen Shelton,Male,Gen X,Divorced,marcus32@example.com,Business Traveler
4018,2022-08-22,2,Sport,Group Tour,Run,Whole Day,102.54,8,30,2022-09-21,3,Partner Site,Card,4018,Amy Chavez,Male,Gen X,Divorced,kristy82@example.org,Family
4019,2022-03-23,1,Culture,Bus Tour,Like debate,Half Day,196.0,2,9,2022-04-01,1,Mobile App,PayPal,4019,Alyssa Cox,Female,Boomer,Single,woodardfelicia@example.org,Luxury Seeker
4020,2022-11-29,2,Sport,Walking Tour,Buy,Evening,175.27,6,18,2022-12-17,2,Partner Site,Transaction,4020,Heather Rivera,Female,Gen Z,Single,carpenterkatie@example.com,Solo Traveler
4021,2022-08-08,3,Adventure,Group Tour,Around southern life,Personalized,187.88,8,14,2022-08-22,1,Website,Card,4021,Mathew Le,Female,Gen X,Married,stonedonald@example.net,Business Traveler
4022,2022-05-19,5,Gastronomy,Self-Guided,View whose add serve,Whole Day,43.71,4,11,2022-05-30,4,Travel Agency,Transaction,4022,Bruce Middleton,Male,Millennial,Widowed,nicolemcintyre@example.com,Family
4023,2022-10-17,3,Adventure,Walking Tour,Free as head,Evening,122.73,5,2,2022-10-19,3,Travel Agency,PayPal,4023,Valerie Alexander,Female,Gen Z,Divorced,yrodriguez@example.net,Business Traveler
4024,2022-09-06,4,Spa&Relax,Group Tour,At step media,Whole Day,163.17,1,21,2022-09-27,4,Mobile App,PayPal,4024,Angel Arroyo,Male,Boomer,Divorced,walkerryan@example.org,Budget Traveler
4025,2022-06-06,4,Spa&Relax,VIP Experience,Me customer point,Half Day,32.0,3,6,2022-06-12,2,Mobile App,Transaction,4025,Kevin Reyes,Female,Gen Z,Married,katiemiranda@example.com,Business Traveler
4026,2022-04-13,2,Sport,Self-Guided,At head phone,Half Day,34.85,6,23,2022-05-06,3,Travel Agency,PayPal,4026,Nicholas Jackson,Female,Gen Z,Divorced,uwilliams@example.org,Family
4027,2022-07-14,2,Sport,VIP Experience,Television city,Half Day,66.38,9,15,2022-07-29,3,Mobile App,PayPal,4027,Joyce Garcia,Male,Boomer,Married,thomas46@example.org,Luxury Seeker
4028,2022-10-11,1,Culture,Bus Tour,Just according,Evening,82.33,5,25,2022-11-05,1,Website,Transaction,4028,Mark Short,Male,Gen Z,Divorced,yduffy@example.net,Solo Traveler
4029,2022-03-16,2,Sport,Bus Tour,System commercial among,Morning,172.98,1,19,2022-04-04,3,Website,Transaction,4029,Trevor Henderson,Female,Boomer,Divorced,martinezlaura@example.net,Luxury Seeker
4030,2022-09-03,2,Sport,Group Tour,Success,Half Day,30.97,4,13,2022-09-16,3,Partner Site,Card,4030,Melinda Bryant,Male,Boomer,Married,mooredouglas@example.org,Luxury Seeker
4031,2022-07-02,3,Adventure,Group Tour,Event garden company,Whole Day,53.24,9,3,2022-07-05,3,Website,PayPal,4031,Jeremy Sanchez,Male,Gen Z,Married,vegakimberly@example.org,Solo Traveler
4032,2022-09-08,1,Culture,Guided Tour,Computer reason,Half Day,108.01,10,4,2022-09-12,2,Website,Card,4032,John Griffith,Female,Gen Z,Single,aalvarez@example.org,Family
4033,2022-03-21,1,Culture,Self-Guided,Interview increase be,Half Day,29.68,5,25,2022-04-15,3,Travel Agency,PayPal,4033,Donna Anderson,Male,Millennial,Married,hannah14@example.org,Luxury Seeker
4034,2022-12-07,2,Sport,Group Tour,Paper choose,Whole Day,128.95,8,27,2023-01-03,2,Website,Card,4034,Heidi Watson,Male,Gen X,Divorced,wilkinschristine@example.net,Budget Traveler
4035,2022-11-01,3,Adventure,Self-Guided,Mrs leader or,Personalized,49.64,10,5,2022-11-06,4,Partner Site,PayPal,4035,Damon Welch,Male,Gen X,Divorced,moraleswilliam@example.com,Luxury Seeker
4036,2022-04-18,3,Adventure,Walking Tour,Cover yes,Whole Day,61.49,2,15,2022-05-03,1,Mobile App,PayPal,4036,Benjamin Espinoza,Male,Millennial,Widowed,eramos@example.com,Budget Traveler
4037,2022-01-28,5,Gastronomy,Self-Guided,Campaign outside,Evening,147.14,10,12,2022-02-09,4,Mobile App,Transaction,4037,Mr. Austin Wells,Female,Gen X,Single,robertshelton@example.net,Luxury Seeker
4038,2022-03-19,2,Sport,Self-Guided,Feel type,Whole Day,116.43,7,13,2022-04-01,2,Mobile App,Card,4038,Nicholas Hendrix,Male,Boomer,Single,edwardsjames@example.org,Family
4039,2022-01-12,1,Culture,Walking Tour,West responsibility,Whole Day,111.53,3,8,2022-01-20,3,Partner Site,Card,4039,Janet Young,Male,Gen X,Single,mccoymaurice@example.org,Luxury Seeker
4040,2022-02-19,5,Gastronomy,Group Tour,Sign close,Half Day,115.56,5,19,2022-03-10,3,Website,PayPal,4040,Kenneth Anthony,Male,Gen Z,Divorced,ihill@example.net,Solo Traveler
4041,2022-03-07,4,Spa&Relax,Bus Tour,Instead attention,Personalized,199.03,8,3,2022-03-10,1,Mobile App,PayPal,4041,Alison Peterson,Female,Gen X,Married,fweiss@example.net,Luxury Seeker
4042,2022-05-21,2,Sport,VIP Experience,Main,Morning,70.75,9,18,2022-06-08,2,Travel Agency,Card,4042,Courtney Pena,Female,Gen Z,Divorced,robin28@example.com,Business Traveler
4043,2022-05-08,2,Sport,Bus Tour,Cell say ten,Personalized,143.4,2,18,2022-05-26,1,Partner Site,Card,4043,Sara Lamb,Male,Gen Z,Widowed,susan20@example.com,Solo Traveler
4044,2022-12-20,6,Family,Guided Tour,Activity building,Whole Day,82.74,5,2,2022-12-22,3,Partner Site,Transaction,4044,Caleb Johnson,Female,Gen Z,Widowed,jeffrey90@example.org,Family
4045,2022-08-20,3,Adventure,Walking Tour,Foot outside,Half Day,78.7,2,30,2022-09-19,3,Partner Site,PayPal,4045,Sandra Fowler,Female,Millennial,Married,keith70@example.net,Budget Traveler
4046,2022-05-02,3,Adventure,Walking Tour,More product scene,Morning,20.16,2,8,2022-05-10,2,Partner Site,Transaction,4046,Guy Reynolds,Female,Boomer,Married,andrew45@example.com,Luxury Seeker
4047,2022-12-12,3,Adventure,Bus Tour,Here they,Evening,119.33,8,9,2022-12-21,1,Website,PayPal,4047,Joe Vega,Female,Gen Z,Divorced,derekflynn@example.net,Solo Traveler
4048,2022-03-12,5,Gastronomy,Self-Guided,Whatever military,Half Day,125.21,9,17,2022-03-29,2,Mobile App,Transaction,4048,Nancy Martin,Female,Millennial,Widowed,alexander00@example.org,Budget Traveler
4049,2022-04-28,4,Spa&Relax,Self-Guided,Degree read bad,Whole Day,177.51,8,7,2022-05-05,4,Mobile App,PayPal,4049,Scott Ochoa,Male,Gen Z,Single,dperez@example.com,Business Traveler
4050,2022-06-27,1,Culture,Group Tour,Best after sing,Evening,43.14,7,4,2022-07-01,2,Travel Agency,Transaction,4050,Chad Obrien,Male,Gen Z,Single,evanflores@example.com,Budget Traveler
4051,2022-03-15,1,Culture,VIP Experience,Method that purpose goal,Whole Day,191.13,5,22,2022-04-06,1,Mobile App,Transaction,4051,Julie Soto,Female,Gen X,Single,klewis@example.org,Luxury Seeker
4052,2022-04-09,5,Gastronomy,VIP Experience,Herself subject,Half Day,109.06,5,9,2022-04-18,2,Partner Site,PayPal,4052,Ronald Young,Female,Gen X,Married,terri68@example.net,Business Traveler
4053,2022-04-15,3,Adventure,Self-Guided,Part idea group,Personalized,149.33,10,20,2022-05-05,4,Website,PayPal,4053,Amy Newman,Male,Gen Z,Single,thomasaaron@example.net,Family
4054,2022-09-24,4,Spa&Relax,Self-Guided,Institution civil,Morning,88.04,7,27,2022-10-21,3,Website,Transaction,4054,David Hernandez,Female,Boomer,Divorced,larsoncatherine@example.org,Family
4055,2022-08-01,6,Family,Self-Guided,Of trial,Half Day,95.44,8,12,2022-08-13,1,Website,PayPal,4055,Patricia Nelson,Female,Gen Z,Single,jschwartz@example.net,Solo Traveler
4056,2022-10-12,1,Culture,Walking Tour,Remember like yeah,Personalized,37.76,3,15,2022-10-27,2,Partner Site,Transaction,4056,Bryan Berry,Female,Boomer,Widowed,cole77@example.com,Family
4057,2022-09-26,5,Gastronomy,Walking Tour,Turn list writer,Half Day,56.16,9,18,2022-10-14,4,Website,Transaction,4057,Bradley Moore,Female,Millennial,Widowed,emilydean@example.net,Solo Traveler
4058,2022-03-30,5,Gastronomy,Group Tour,Your company,Evening,104.93,9,26,2022-04-25,3,Website,Transaction,4058,Raymond Fleming,Male,Millennial,Single,derek08@example.net,Family
4059,2022-01-27,1,Culture,Walking Tour,Order pass,Personalized,198.3,4,13,2022-02-09,2,Partner Site,Transaction,4059,Alison Cannon,Female,Boomer,Married,huntercassandra@example.net,Solo Traveler
4060,2022-07-08,6,Family,Walking Tour,Happen want,Morning,144.3,7,2,2022-07-10,3,Website,Transaction,4060,Susan Contreras,Male,Gen Z,Divorced,danielle16@example.com,Solo Traveler
4061,2022-10-17,3,Adventure,Guided Tour,Operation those,Personalized,148.52,2,28,2022-11-14,1,Mobile App,Card,4061,Cristina Brady,Male,Millennial,Single,benjamin53@example.com,Business Traveler
4062,2022-12-27,5,Gastronomy,Bus Tour,Consider follow sometimes,Whole Day,89.57,8,4,2022-12-31,3,Travel Agency,Transaction,4062,Christina Wallace,Male,Millennial,Single,gomeznicole@example.org,Solo Traveler
4063,2022-09-09,3,Adventure,Group Tour,Scene somebody,Whole Day,36.47,9,21,2022-09-30,1,Partner Site,Transaction,4063,Rachel Cherry,Male,Boomer,Married,dstewart@example.com,Solo Traveler
4064,2022-01-06,3,Adventure,VIP Experience,Avoid across,Whole Day,99.63,6,16,2022-01-22,3,Partner Site,PayPal,4064,Kathryn Hernandez,Male,Gen X,Divorced,armstronglatasha@example.com,Solo Traveler
4065,2022-09-05,4,Spa&Relax,VIP Experience,Over accept today,Evening,180.17,3,29,2022-10-04,3,Travel Agency,PayPal,4065,Rachel Gray,Female,Millennial,Single,hilljoel@example.net,Family
4066,2022-07-03,5,Gastronomy,Group Tour,Wrong,Evening,150.06,9,24,2022-07-27,1,Mobile App,Card,4066,Annette White,Male,Gen X,Married,xwatkins@example.org,Budget Traveler
4067,2022-11-28,3,Adventure,VIP Experience,Person defense back,Whole Day,110.23,9,13,2022-12-11,4,Partner Site,Card,4067,Richard Vasquez,Female,Gen Z,Single,bradyapril@example.org,Business Traveler
4068,2022-02-08,1,Culture,Guided Tour,Least mean station,Morning,188.08,9,7,2022-02-15,4,Travel Agency,PayPal,4068,Warren Butler,Female,Gen Z,Single,mcollins@example.org,Luxury Seeker
4069,2022-01-19,5,Gastronomy,VIP Experience,So party,Personalized,58.08,4,6,2022-01-25,4,Website,PayPal,4069,Marcus Petersen,Female,Gen Z,Single,nicholas95@example.net,Solo Traveler
4070,2022-08-27,6,Family,Walking Tour,Within wish fight,Whole Day,152.87,8,21,2022-09-17,4,Partner Site,Transaction,4070,Mark Fernandez DVM,Male,Millennial,Single,melanie90@example.org,Business Traveler
4071,2022-04-07,5,Gastronomy,Guided Tour,Act week,Morning,51.66,10,29,2022-05-06,1,Mobile App,Transaction,4071,John Schroeder,Male,Boomer,Divorced,cynthia32@example.org,Budget Traveler
4072,2022-01-05,1,Culture,VIP Experience,Police lot late,Whole Day,184.29,8,7,2022-01-12,4,Mobile App,Card,4072,Jose Martinez,Male,Gen Z,Married,nicholasharmon@example.org,Budget Traveler
4073,2022-05-31,6,Family,Walking Tour,Next prevent bit,Whole Day,50.39,7,29,2022-06-29,4,Mobile App,PayPal,4073,Juan Clark,Female,Gen Z,Single,mwarren@example.net,Solo Traveler
4074,2022-07-29,6,Family,Guided Tour,Another let thought training,Whole Day,185.94,10,14,2022-08-12,4,Travel Agency,Card,4074,Roy Goodwin,Male,Boomer,Single,franklinrobert@example.com,Solo Traveler
4075,2022-10-06,1,Culture,Group Tour,Our certainly,Morning,49.31,1,1,2022-10-07,4,Mobile App,Transaction,4075,Angela Thompson,Male,Gen X,Divorced,victoriasullivan@example.org,Budget Traveler
4076,2022-08-30,3,Adventure,VIP Experience,Group whatever our,Evening,164.44,6,2,2022-09-01,3,Partner Site,Transaction,4076,Mr. Robert Romero,Male,Boomer,Single,blairkaitlin@example.com,Budget Traveler
4077,2022-03-31,5,Gastronomy,VIP Experience,Surface of,Morning,198.55,1,11,2022-04-11,1,Partner Site,Card,4077,Travis Robertson,Male,Gen Z,Married,jeffreymayer@example.com,Family
4078,2022-10-10,2,Sport,Group Tour,Require power development,Morning,73.49,1,1,2022-10-11,3,Website,Transaction,4078,Kelly Cooke,Male,Gen Z,Divorced,thomaswilliam@example.net,Family
4079,2022-10-10,3,Adventure,Self-Guided,Stage moment rate activity,Whole Day,65.17,1,22,2022-11-01,2,Partner Site,PayPal,4079,Vincent Black,Female,Boomer,Widowed,melissatorres@example.com,Solo Traveler
4080,2022-04-10,4,Spa&Relax,Guided Tour,Job particular institution,Evening,106.31,3,9,2022-04-19,2,Travel Agency,PayPal,4080,Scott Jacobs,Female,Gen Z,Widowed,ashleythomas@example.net,Solo Traveler
