Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
3246,2021-11-21,4,Spa&Relax,Self-Guided,Pay realize recent,Whole Day,28.55,3,25,2021-12-16,2,Mobile App,Card,3246,David Gomez,Male,Millennial,Divorced,kimberlymonroe@example.net,Family
3247,2021-10-28,2,Sport,Group Tour,Officer,Evening,48.18,9,24,2021-11-21,2,Mobile App,Transaction,3247,Emily Riley,Female,Boomer,Single,lori86@example.org,Business Traveler
3248,2021-04-26,2,Sport,VIP Experience,Low mention Congress,Morning,55.53,4,5,2021-05-01,2,Mobile App,Card,3248,Robert Long,Female,Gen X,Divorced,bradshawjacqueline@example.org,Luxury Seeker
3249,2021-08-27,5,Gastronomy,Bus Tour,May stand ten compare,Half Day,188.83,3,7,2021-09-03,3,Partner Site,Transaction,3249,Miss Jennifer Munoz DDS,Male,Gen Z,Divorced,thompsonmiranda@example.org,Budget Traveler
3250,2021-12-22,3,Adventure,Walking Tour,Entire ever scientist,Evening,193.37,9,24,2022-01-15,4,Travel Agency,Card,3250,Beth Adams,Male,Gen Z,Single,jennifer48@example.org,Business Traveler
3251,2021-12-08,5,Gastronomy,Bus Tour,Name discussion,Personalized,99.94,10,4,2021-12-12,3,Partner Site,Card,3251,Sonia Gonzalez,Male,Gen Z,Married,brittany49@example.net,Business Traveler
3252,2021-04-04,6,Family,VIP Experience,Let tree,Whole Day,38.25,9,27,2021-05-01,2,Mobile App,Card,3252,Mr. Tony Wallace,Male,Millennial,Widowed,kimandrea@example.com,Budget Traveler
3253,2021-09-05,1,Culture,Guided Tour,Attention onto American,Half Day,108.78,10,13,2021-09-18,4,Travel Agency,Card,3253,David Parker,Male,Boomer,Single,amy97@example.com,Solo Traveler
3254,2021-03-05,6,Family,VIP Experience,Conference politics majority,Whole Day,186.55,3,26,2021-03-31,2,Mobile App,Transaction,3254,Keith Middleton,Female,Gen X,Widowed,sarahhunt@example.org,Business Traveler
3255,2021-08-02,1,Culture,Bus Tour,Thus follow,Personalized,40.34,7,20,2021-08-22,2,Mobile App,Card,3255,Heidi Espinoza,Male,Millennial,Widowed,xjackson@example.org,Business Traveler
3256,2021-01-16,1,Culture,Self-Guided,Participant when,Morning,174.29,9,30,2021-02-15,1,Website,Card,3256,Linda Gutierrez,Female,Gen Z,Divorced,eric07@example.org,Business Traveler
3257,2021-07-07,3,Adventure,VIP Experience,Attention model future,Half Day,30.82,3,7,2021-07-14,4,Travel Agency,Card,3257,Michael Mckinney,Male,Gen X,Widowed,sydneymatthews@example.org,Business Traveler
3258,2021-05-21,3,Adventure,Walking Tour,Central friend opportunity,Whole Day,73.51,1,11,2021-06-01,3,Partner Site,Card,3258,William Lee,Male,Gen Z,Single,dford@example.net,Budget Traveler
3259,2021-11-19,1,Culture,Self-Guided,Director parent place,Whole Day,44.72,7,16,2021-12-05,1,Website,Card,3259,Brandon Bentley,Female,Gen X,Married,lindadavis@example.org,Family
3260,2021-02-12,6,Family,Self-Guided,Small speech do,Half Day,153.99,4,12,2021-02-24,4,Travel Agency,PayPal,3260,Kayla Wong,Male,Boomer,Divorced,dawn06@example.org,Family
3261,2021-05-13,5,Gastronomy,Walking Tour,Case type easy,Half Day,134.39,9,9,2021-05-22,2,Mobile App,PayPal,3261,David Padilla,Female,Millennial,Divorced,whitechristopher@example.com,Business Traveler
3262,2021-03-10,5,Gastronomy,Self-Guided,Lead teacher,Personalized,91.75,2,9,2021-03-19,3,Partner Site,PayPal,3262,Dr. Oscar Taylor,Female,Gen X,Divorced,prios@example.net,Solo Traveler
3263,2021-01-26,5,Gastronomy,VIP Experience,Line coach,Personalized,63.57,4,27,2021-02-22,1,Website,Card,3263,Paul Griffin,Female,Gen Z,Married,rileyamanda@example.net,Solo Traveler
3264,2021-09-30,3,Adventure,Guided Tour,Still son,Evening,43.32,10,5,2021-10-05,1,Website,Card,3264,Mary Fowler,Female,Gen Z,Widowed,qsmith@example.net,Budget Traveler
3265,2021-05-08,5,Gastronomy,Guided Tour,Girl current nor necessary,Half Day,46.09,7,18,2021-05-26,1,Website,PayPal,3265,Thomas Bowers,Male,Gen Z,Divorced,ygarcia@example.com,Solo Traveler
3266,2021-12-18,2,Sport,Walking Tour,Understand score available human,Whole Day,190.3,8,11,2021-12-29,4,Travel Agency,Card,3266,Michele Mcdowell,Female,Gen X,Widowed,stephanie11@example.net,Budget Traveler
3267,2021-04-25,2,Sport,Bus Tour,How or pretty,Whole Day,46.3,2,9,2021-05-04,4,Travel Agency,Transaction,3267,Darlene West,Female,Boomer,Single,sullivandaryl@example.org,Business Traveler
3268,2021-10-27,3,Adventure,Walking Tour,Country,Morning,193.68,3,9,2021-11-05,2,Mobile App,Transaction,3268,Jessica Donaldson,Male,Millennial,Divorced,rebeccasmith@example.org,Luxury Seeker
3269,2021-02-13,5,Gastronomy,Self-Guided,Since maintain room far,Morning,34.68,1,2,2021-02-15,3,Partner Site,Card,3269,Terry Chapman,Female,Boomer,Widowed,jonathanclark@example.com,Solo Traveler
3270,2021-05-02,4,Spa&Relax,Guided Tour,Face suggest stop,Half Day,148.06,5,5,2021-05-07,1,Website,Card,3270,Timothy Evans,Male,Gen X,Widowed,tanneramanda@example.com,Luxury Seeker
3271,2021-06-02,2,Sport,Bus Tour,General start,Evening,69.43,2,29,2021-07-01,3,Partner Site,Card,3271,Johnny Wilson,Female,Gen X,Single,parkerjennifer@example.org,Solo Traveler
3272,2021-01-28,5,Gastronomy,Group Tour,Cold,Evening,184.52,3,24,2021-02-21,2,Mobile App,Transaction,3272,Leah Johnson,Male,Boomer,Single,fosterkeith@example.com,Solo Traveler
3273,2021-03-23,3,Adventure,VIP Experience,Recognize peace foot,Evening,35.7,10,8,2021-03-31,3,Partner Site,PayPal,3273,Kayla Anderson,Female,Boomer,Married,jordanmatthew@example.net,Budget Traveler
3274,2021-08-13,6,Family,VIP Experience,Realize why,Morning,150.99,8,28,2021-09-10,2,Mobile App,Card,3274,Melanie Cook,Female,Gen X,Widowed,lisaking@example.org,Budget Traveler
3275,2021-09-26,6,Family,Group Tour,Keep tonight,Morning,115.83,5,26,2021-10-22,2,Mobile App,Transaction,3275,Michael Weiss,Female,Gen Z,Divorced,vbrown@example.org,Luxury Seeker
3276,2021-07-31,4,Spa&Relax,Group Tour,Quickly start,Half Day,142.3,1,7,2021-08-07,4,Travel Agency,PayPal,3276,Valerie Jimenez,Male,Boomer,Widowed,bvargas@example.net,Family
3277,2021-08-23,2,Sport,Walking Tour,Product where,Personalized,52.45,4,4,2021-08-27,2,Mobile App,PayPal,3277,William Hoffman,Female,Boomer,Married,garmstrong@example.net,Family
3278,2021-03-04,2,Sport,Bus Tour,Hair line example bit,Whole Day,106.23,8,11,2021-03-15,3,Partner Site,Transaction,3278,William Kramer,Male,Boomer,Divorced,michaelmclaughlin@example.com,Solo Traveler
3279,2021-01-04,4,Spa&Relax,Walking Tour,Must where product,Personalized,186.75,6,24,2021-01-28,3,Partner Site,PayPal,3279,Kevin Taylor,Female,Gen X,Single,frodriguez@example.com,Family
3280,2021-05-03,4,Spa&Relax,Walking Tour,Fear either,Morning,155.99,8,20,2021-05-23,2,Mobile App,Card,3280,Patricia Hernandez,Female,Millennial,Married,laura36@example.net,Budget Traveler
3281,2021-05-14,5,Gastronomy,VIP Experience,Would institution environment,Evening,198.73,10,15,2021-05-29,2,Mobile App,Card,3281,Cheryl Wilson,Female,Millennial,Divorced,latasha93@example.net,Luxury Seeker
3282,2021-09-27,2,Sport,Bus Tour,Relationship around,Half Day,147.97,3,4,2021-10-01,4,Travel Agency,Transaction,3282,Sharon Mendoza,Female,Boomer,Married,carolinepittman@example.com,Luxury Seeker
3283,2021-01-03,5,Gastronomy,Bus Tour,East best ahead,Personalized,197.63,6,19,2021-01-22,1,Website,Transaction,3283,Emily Davis,Male,Gen X,Widowed,victoria48@example.org,Family
3284,2021-01-21,5,Gastronomy,VIP Experience,Music article,Personalized,64.05,9,12,2021-02-02,3,Partner Site,Card,3284,Michael Miller,Male,Gen Z,Single,andersonstephanie@example.net,Business Traveler
3285,2021-04-16,1,Culture,VIP Experience,Main if,Morning,85.76,5,22,2021-05-08,4,Travel Agency,PayPal,3285,Thomas Johnson,Male,Gen Z,Widowed,westpatricia@example.org,Budget Traveler
3286,2021-04-29,3,Adventure,VIP Experience,Create whose,Personalized,67.14,6,25,2021-05-24,3,Partner Site,Card,3286,James Fitzgerald,Female,Millennial,Widowed,bryanmeza@example.com,Luxury Seeker
3287,2021-08-03,6,Family,Walking Tour,Trouble ten,Evening,166.89,4,14,2021-08-17,2,Mobile App,PayPal,3287,Janet Dunn,Male,Boomer,Divorced,emilybrown@example.org,Budget Traveler
3288,2021-10-14,6,Family,Self-Guided,Piece still risk,Personalized,98.66,7,17,2021-10-31,4,Travel Agency,PayPal,3288,Andrea Burns,Male,Gen Z,Divorced,jeremy76@example.com,Solo Traveler
3289,2021-08-10,5,Gastronomy,VIP Experience,Whatever walk late,Morning,88.56,3,10,2021-08-20,4,Travel Agency,PayPal,3289,Drew Hall,Female,Boomer,Divorced,lawrenceburns@example.com,Luxury Seeker
3290,2021-05-28,5,Gastronomy,VIP Experience,Ok,Personalized,104.44,10,30,2021-06-27,2,Mobile App,Card,3290,Jesse Walker,Female,Gen Z,Single,lfoster@example.com,Family
3291,2021-02-17,4,Spa&Relax,Walking Tour,Tree authority,Morning,142.69,7,14,2021-03-03,2,Mobile App,Transaction,3291,Ashley Brown,Female,Gen Z,Married,leonardsnyder@example.net,Family
3292,2021-11-01,2,Sport,Walking Tour,Could Democrat worker,Morning,48.97,8,4,2021-11-05,4,Travel Agency,PayPal,3292,Erika Blanchard,Male,Gen Z,Single,kaylareynolds@example.net,Solo Traveler
3293,2021-10-13,4,Spa&Relax,VIP Experience,Street prove,Half Day,77.21,1,13,2021-10-26,1,Website,Transaction,3293,Tabitha Rice,Male,Millennial,Single,robert67@example.com,Budget Traveler
3294,2021-07-02,1,Culture,VIP Experience,Fear money,Whole Day,76.57,5,24,2021-07-26,1,Website,PayPal,3294,Elizabeth Arnold,Female,Millennial,Married,pmeyer@example.net,Luxury Seeker
3295,2021-09-22,5,Gastronomy,Group Tour,Relationship simply cultural,Whole Day,171.06,10,23,2021-10-15,3,Partner Site,Transaction,3295,Christopher Adams,Male,Gen X,Widowed,victoria76@example.net,Luxury Seeker
3296,2021-01-14,4,Spa&Relax,Walking Tour,Event believe,Half Day,93.02,3,16,2021-01-30,2,Mobile App,Card,3296,Eric Knight,Female,Gen X,Married,martincarolyn@example.com,Family
3297,2021-10-25,5,Gastronomy,Group Tour,Beautiful international war,Morning,187.64,8,14,2021-11-08,2,Mobile App,PayPal,3297,Derek Willis,Female,Millennial,Widowed,wilsonjeffery@example.net,Business Traveler
3298,2021-03-13,6,Family,VIP Experience,Machine thing too,Evening,152.13,8,30,2021-04-12,2,Mobile App,PayPal,3298,Candace Brown,Female,Millennial,Single,pcarson@example.net,Solo Traveler
3299,2021-06-20,5,Gastronomy,Walking Tour,Film the,Evening,114.64,2,25,2021-07-15,3,Partner Site,Transaction,3299,Lori Brown,Male,Boomer,Married,kathrynanderson@example.com,Family
3300,2021-10-26,6,Family,Self-Guided,Soon rather second business,Personalized,190.99,10,10,2021-11-05,1,Website,PayPal,3300,Morgan Farrell,Male,Boomer,Divorced,hunter84@example.org,Family
3301,2021-10-06,1,Culture,Self-Guided,Interview suddenly continue,Personalized,133.77,10,20,2021-10-26,1,Website,Card,3301,Susan Rubio,Female,Gen Z,Single,qspence@example.com,Budget Traveler
3302,2021-12-25,5,Gastronomy,Bus Tour,Letter,Personalized,186.51,1,18,2022-01-12,2,Mobile App,PayPal,3302,Julia Tran,Male,Gen X,Divorced,timothy99@example.com,Solo Traveler
3303,2021-01-26,4,Spa&Relax,Guided Tour,Simply environment,Personalized,42.81,2,7,2021-02-02,4,Travel Agency,Transaction,3303,Kelly Bradley,Female,Boomer,Divorced,richardsonsarah@example.org,Business Traveler
3304,2021-06-13,6,Family,VIP Experience,Side his let,Half Day,157.94,9,3,2021-06-16,1,Website,Card,3304,Jason Pennington,Female,Boomer,Married,ivazquez@example.org,Budget Traveler
3305,2021-10-02,6,Family,Self-Guided,Life here,Morning,132.0,3,25,2021-10-27,4,Travel Agency,Card,3305,Christopher Green,Female,Gen X,Single,gnunez@example.net,Family
3306,2021-12-14,4,Spa&Relax,Group Tour,Group important however,Evening,75.76,10,21,2022-01-04,1,Website,Card,3306,Alexander Roth,Female,Boomer,Divorced,nwise@example.net,Budget Traveler
3307,2021-05-06,1,Culture,Group Tour,Either seat,Half Day,156.97,7,26,2021-06-01,3,Partner Site,Card,3307,Jay Powers,Female,Boomer,Married,melissa42@example.com,Family
3308,2021-09-18,6,Family,Group Tour,Than buy whose,Whole Day,53.31,6,13,2021-10-01,2,Mobile App,PayPal,3308,Marilyn Miller,Male,Millennial,Widowed,ccooke@example.org,Luxury Seeker
3309,2021-01-25,3,Adventure,Walking Tour,Event exactly involve,Evening,75.95,8,21,2021-02-15,1,Website,Transaction,3309,Wendy Steele,Female,Gen Z,Divorced,mikekim@example.com,Family
3310,2021-02-14,6,Family,Group Tour,Generation expect,Whole Day,106.76,10,3,2021-02-17,2,Mobile App,Card,3310,Joshua Lewis,Male,Boomer,Divorced,franciswhite@example.org,Business Traveler
3311,2021-07-27,3,Adventure,Guided Tour,Under boy prove,Half Day,153.57,8,19,2021-08-15,3,Partner Site,Card,3311,Jeremy Wright,Male,Gen Z,Divorced,rebecca09@example.org,Luxury Seeker
3312,2021-10-10,5,Gastronomy,Group Tour,Anyone husband,Whole Day,166.53,7,11,2021-10-21,4,Travel Agency,PayPal,3312,Daniel Morrison,Female,Gen X,Divorced,johnhanson@example.com,Luxury Seeker
3313,2021-11-05,2,Sport,Group Tour,Prove shake,Whole Day,94.98,3,7,2021-11-12,3,Partner Site,Card,3313,Joshua Burns,Female,Boomer,Married,johnwilliams@example.net,Business Traveler
3314,2021-11-02,6,Family,Bus Tour,Story,Half Day,48.34,7,19,2021-11-21,1,Website,PayPal,3314,William Moore,Male,Gen X,Widowed,hutchinsonbenjamin@example.com,Budget Traveler
3315,2021-08-12,1,Culture,VIP Experience,Between so,Personalized,84.52,8,21,2021-09-02,3,Partner Site,Transaction,3315,Stephen Benton,Male,Millennial,Widowed,hallthomas@example.net,Family
3316,2021-07-01,6,Family,Bus Tour,Vote while,Whole Day,186.24,10,26,2021-07-27,3,Partner Site,Card,3316,Stacy Nolan,Male,Gen X,Divorced,ian26@example.com,Solo Traveler
3317,2021-04-09,4,Spa&Relax,Guided Tour,Movement both approach,Half Day,26.03,3,10,2021-04-19,2,Mobile App,PayPal,3317,Cameron Walton,Female,Gen X,Single,nortonelizabeth@example.com,Business Traveler
3318,2021-01-16,1,Culture,VIP Experience,Media enough conference,Personalized,187.52,5,7,2021-01-23,2,Mobile App,Transaction,3318,Theresa Wright,Female,Boomer,Widowed,medwards@example.com,Family
3319,2021-07-19,6,Family,Walking Tour,Fly race western,Morning,75.73,8,28,2021-08-16,4,Travel Agency,Card,3319,Stefanie English,Female,Gen Z,Married,uwelch@example.net,Budget Traveler
3320,2021-08-16,3,Adventure,Group Tour,During time miss,Whole Day,104.84,7,20,2021-09-05,2,Mobile App,Card,3320,Scott Jackson,Male,Millennial,Widowed,qbates@example.net,Business Traveler
3321,2021-03-02,4,Spa&Relax,Bus Tour,Exactly bed,Half Day,150.32,6,6,2021-03-08,3,Partner Site,Card,3321,Jill Bell,Female,Gen X,Married,dcastaneda@example.com,Family
3322,2021-03-27,1,Culture,Group Tour,Well catch budget,Whole Day,175.9,2,16,2021-04-12,2,Mobile App,Card,3322,William Washington,Male,Millennial,Single,andrea10@example.com,Solo Traveler
3323,2021-11-09,4,Spa&Relax,Bus Tour,Art fall technology important,Whole Day,56.75,3,8,2021-11-17,1,Website,Card,3323,Lori Smith,Male,Gen Z,Divorced,esawyer@example.org,Business Traveler
3324,2021-03-13,1,Culture,VIP Experience,Enjoy traditional,Evening,65.49,5,30,2021-04-12,3,Partner Site,Card,3324,Isaac Stewart,Male,Millennial,Divorced,bullockdebra@example.net,Solo Traveler
3325,2021-08-03,3,Adventure,Group Tour,Day every,Evening,56.28,8,1,2021-08-04,3,Partner Site,Card,3325,Lawrence Walker,Female,Gen Z,Married,tara75@example.com,Luxury Seeker
3326,2021-03-15,3,Adventure,Group Tour,Large water,Half Day,153.98,7,20,2021-04-04,3,Partner Site,Transaction,3326,Justin Mayo MD,Female,Boomer,Single,ribarra@example.com,Business Traveler
3327,2021-08-11,5,Gastronomy,VIP Experience,Mind without second,Half Day,163.85,1,5,2021-08-16,3,Partner Site,Card,3327,Michelle Norton,Female,Boomer,Married,dallen@example.net,Budget Traveler
3328,2021-03-08,2,Sport,Bus Tour,Sister town develop,Whole Day,119.88,2,17,2021-03-25,3,Partner Site,Card,3328,Sarah Smith,Female,Gen X,Married,jeffrey67@example.net,Budget Traveler
3329,2021-12-24,4,Spa&Relax,Guided Tour,Exist,Whole Day,66.58,10,21,2022-01-14,4,Travel Agency,Transaction,3329,Scott Thomas,Male,Millennial,Single,johnnyheath@example.net,Family
3330,2021-11-06,5,Gastronomy,Bus Tour,Suddenly itself inside,Half Day,79.44,2,5,2021-11-11,4,Travel Agency,Transaction,3330,Samantha Marsh,Male,Millennial,Single,brady64@example.com,Family
3331,2021-03-04,6,Family,Bus Tour,Money suddenly report,Evening,173.55,5,12,2021-03-16,4,Travel Agency,Card,3331,Jose Smith,Male,Gen X,Widowed,dalefarrell@example.com,Business Traveler
3332,2021-05-23,1,Culture,Self-Guided,Read mean leave,Whole Day,165.46,8,25,2021-06-17,3,Partner Site,Card,3332,Jeremiah Bell,Female,Boomer,Divorced,tiffanyharris@example.net,Family
3333,2021-09-04,2,Sport,Walking Tour,Certain major,Personalized,37.76,4,20,2021-09-24,1,Website,Transaction,3333,George Lane,Male,Gen X,Widowed,alicia93@example.net,Family
3334,2021-08-02,5,Gastronomy,Walking Tour,Somebody recent their,Evening,199.4,9,22,2021-08-24,1,Website,PayPal,3334,Shelly Wilson MD,Male,Boomer,Widowed,marcus34@example.org,Luxury Seeker
3335,2021-05-07,5,Gastronomy,Guided Tour,Think pull,Personalized,49.97,1,19,2021-05-26,2,Mobile App,Card,3335,Willie Lopez,Male,Gen Z,Single,jennifer08@example.org,Luxury Seeker
3336,2021-10-22,3,Adventure,Guided Tour,Such measure others,Half Day,68.46,2,28,2021-11-19,3,Partner Site,Card,3336,Michael Campos,Female,Gen Z,Married,bwang@example.org,Luxury Seeker
3337,2021-05-22,4,Spa&Relax,Walking Tour,Sign ability,Evening,101.56,3,11,2021-06-02,1,Website,Transaction,3337,William Kelly,Female,Gen Z,Widowed,sophiaaustin@example.net,Family
3338,2021-05-08,4,Spa&Relax,Bus Tour,Follow article,Evening,60.54,2,20,2021-05-28,1,Website,Card,3338,Rodney Knight,Female,Gen Z,Widowed,christopherwilliams@example.org,Budget Traveler
3339,2021-08-11,6,Family,VIP Experience,Rich identify culture,Evening,26.79,5,19,2021-08-30,2,Mobile App,PayPal,3339,Jared Salinas,Female,Gen X,Divorced,christine73@example.com,Solo Traveler
3340,2021-01-20,4,Spa&Relax,Group Tour,Allow decide,Half Day,41.35,7,22,2021-02-11,3,Partner Site,Card,3340,James Vazquez,Male,Gen Z,Married,vincent73@example.org,Business Traveler
3341,2021-02-18,2,Sport,Guided Tour,Congress federal everyone but,Half Day,151.63,10,26,2021-03-16,3,Partner Site,Transaction,3341,Lisa Allen,Female,Gen Z,Single,edwinkidd@example.com,Budget Traveler
3342,2021-02-02,4,Spa&Relax,Group Tour,Pressure for build,Whole Day,84.96,6,1,2021-02-03,4,Travel Agency,Transaction,3342,Stephen Moore,Female,Millennial,Widowed,justin95@example.net,Business Traveler
3343,2021-07-22,5,Gastronomy,VIP Experience,Risk become will,Whole Day,162.8,6,14,2021-08-05,1,Website,Transaction,3343,Madeline Franklin,Female,Millennial,Divorced,martineztina@example.net,Business Traveler
3344,2021-06-14,1,Culture,Self-Guided,How traditional plant,Morning,21.92,3,20,2021-07-04,3,Partner Site,PayPal,3344,Tracy Hardy,Male,Millennial,Widowed,annettesharp@example.com,Solo Traveler
3345,2021-10-30,3,Adventure,Group Tour,Certainly make put,Half Day,143.28,4,2,2021-11-01,4,Travel Agency,Card,3345,Michael Huerta,Male,Millennial,Widowed,ramirezjustin@example.net,Budget Traveler
3346,2021-11-19,1,Culture,Self-Guided,Marriage him,Morning,48.78,10,25,2021-12-14,3,Partner Site,PayPal,3346,Barbara Short,Male,Gen Z,Widowed,jesus73@example.org,Budget Traveler
3347,2021-08-24,4,Spa&Relax,Bus Tour,Along,Whole Day,132.37,5,20,2021-09-13,2,Mobile App,Card,3347,Jennifer Montgomery,Male,Boomer,Widowed,callahanjeremy@example.org,Luxury Seeker
3348,2021-04-11,2,Sport,VIP Experience,Actually throw,Half Day,110.96,7,24,2021-05-05,3,Partner Site,Card,3348,Susan Myers,Female,Gen X,Married,danielowens@example.com,Luxury Seeker
3349,2021-07-12,3,Adventure,VIP Experience,After result,Morning,165.43,9,5,2021-07-17,1,Website,Card,3349,Earl Reyes,Female,Boomer,Widowed,edwardsheather@example.org,Business Traveler
3350,2021-12-12,5,Gastronomy,Self-Guided,Natural,Personalized,125.33,10,23,2022-01-04,4,Travel Agency,Card,3350,Shelia Briggs,Female,Gen Z,Single,peter19@example.com,Business Traveler
3351,2021-05-14,4,Spa&Relax,Self-Guided,Stage ready,Whole Day,103.56,10,14,2021-05-28,3,Partner Site,Transaction,3351,Bethany Garcia,Female,Gen Z,Divorced,leerobert@example.net,Family
3352,2021-05-31,3,Adventure,Self-Guided,Environmental meet effect,Half Day,69.83,4,20,2021-06-20,2,Mobile App,Card,3352,Betty Perez,Female,Millennial,Single,ewhite@example.net,Family
3353,2021-10-26,1,Culture,Walking Tour,Write especially will,Whole Day,30.44,7,28,2021-11-23,3,Partner Site,PayPal,3353,Christopher Arias,Female,Gen X,Married,patriciayork@example.net,Luxury Seeker
3354,2021-12-06,3,Adventure,Walking Tour,Four by,Half Day,46.28,4,26,2022-01-01,2,Mobile App,PayPal,3354,Samantha Bryant,Male,Millennial,Widowed,hgreen@example.org,Family
3355,2021-07-08,3,Adventure,Group Tour,How trade site,Morning,149.02,2,20,2021-07-28,3,Partner Site,Transaction,3355,Stephen Khan,Female,Gen Z,Married,triddle@example.com,Family
3356,2021-10-03,1,Culture,VIP Experience,Of PM personal entire,Evening,54.76,7,13,2021-10-16,4,Travel Agency,PayPal,3356,Nancy Jones,Male,Boomer,Widowed,tphillips@example.net,Family
3357,2021-04-04,4,Spa&Relax,Group Tour,Lose network,Personalized,67.8,8,1,2021-04-05,1,Website,Card,3357,Taylor Shaffer,Male,Gen Z,Married,djones@example.net,Luxury Seeker
3358,2021-12-23,5,Gastronomy,Bus Tour,Performance student street,Evening,87.74,6,29,2022-01-21,4,Travel Agency,Card,3358,Tasha Arias,Male,Gen Z,Widowed,charper@example.net,Business Traveler
3359,2021-06-28,1,Culture,VIP Experience,Where bed,Whole Day,197.47,9,16,2021-07-14,2,Mobile App,Transaction,3359,Brittney Donaldson,Female,Boomer,Widowed,william02@example.org,Budget Traveler
3360,2021-07-21,5,Gastronomy,Guided Tour,Another side,Half Day,56.92,8,7,2021-07-28,4,Travel Agency,Card,3360,Jennifer Hughes,Male,Gen Z,Married,fitzpatricktamara@example.net,Solo Traveler
3361,2021-12-16,3,Adventure,Walking Tour,Quite cultural military,Half Day,177.41,2,22,2022-01-07,2,Mobile App,Card,3361,Mr. Nathaniel Reed,Female,Gen Z,Single,scottchristine@example.net,Business Traveler
3362,2021-10-29,6,Family,Guided Tour,Try quite bar,Evening,64.2,8,30,2021-11-28,4,Travel Agency,Card,3362,Jessica Lane,Female,Gen X,Married,acook@example.com,Budget Traveler
3363,2021-04-27,4,Spa&Relax,Walking Tour,Wrong plan decide,Whole Day,52.13,9,24,2021-05-21,1,Website,Card,3363,Jonathan Dougherty,Female,Gen Z,Widowed,dbates@example.org,Family
3364,2021-07-31,4,Spa&Relax,VIP Experience,Recent scene,Evening,175.76,5,21,2021-08-21,2,Mobile App,PayPal,3364,Amber Osborne,Male,Millennial,Married,jeremiah74@example.com,Budget Traveler
3365,2021-10-04,3,Adventure,VIP Experience,Perhaps agent three,Morning,142.9,8,21,2021-10-25,4,Travel Agency,Transaction,3365,Gina Jones,Female,Gen Z,Divorced,amanda37@example.net,Luxury Seeker
3366,2021-11-29,2,Sport,Walking Tour,Over success,Morning,103.63,1,25,2021-12-24,3,Partner Site,Transaction,3366,Antonio Brooks,Male,Boomer,Single,donald18@example.net,Solo Traveler
3367,2021-06-19,2,Sport,VIP Experience,Particularly south glass,Half Day,152.62,5,16,2021-07-05,4,Travel Agency,Transaction,3367,John Fernandez,Female,Boomer,Single,bettyesparza@example.com,Business Traveler
3368,2021-09-12,3,Adventure,Self-Guided,Simply,Personalized,130.14,4,30,2021-10-12,3,Partner Site,PayPal,3368,Lisa Randolph,Female,Boomer,Married,patelkeith@example.net,Family
3369,2021-10-05,6,Family,Group Tour,Throw degree wide,Morning,143.12,6,8,2021-10-13,3,Partner Site,PayPal,3369,Caroline Mack,Female,Gen Z,Divorced,nicolepitts@example.net,Business Traveler
3370,2021-12-20,2,Sport,VIP Experience,Under,Personalized,152.52,3,7,2021-12-27,3,Partner Site,Card,3370,Louis Walker,Female,Gen Z,Married,fcurry@example.net,Budget Traveler
3371,2021-02-12,2,Sport,Walking Tour,Night,Half Day,126.98,7,18,2021-03-02,3,Partner Site,Card,3371,Ashley Williams,Male,Gen X,Single,rpeterson@example.org,Luxury Seeker
3372,2021-01-08,1,Culture,Group Tour,Defense,Whole Day,175.0,6,20,2021-01-28,4,Travel Agency,Card,3372,Todd Jacobs,Female,Gen Z,Divorced,eforbes@example.net,Luxury Seeker
3373,2021-11-08,6,Family,Bus Tour,Of culture,Personalized,151.9,6,26,2021-12-04,2,Mobile App,Card,3373,Jennifer Miller,Female,Gen Z,Single,crystallewis@example.net,Business Traveler
3374,2021-04-17,5,Gastronomy,Walking Tour,Pm check,Half Day,152.78,8,30,2021-05-17,1,Website,Card,3374,Elizabeth Smith,Male,Gen Z,Married,mark38@example.com,Solo Traveler
3375,2021-05-20,6,Family,Self-Guided,While last,Whole Day,86.11,10,18,2021-06-07,2,Mobile App,PayPal,3375,Pam Sexton,Male,Gen X,Divorced,daniel73@example.com,Business Traveler
3376,2021-12-29,5,Gastronomy,Group Tour,Blue myself treat,Morning,147.6,10,29,2022-01-27,2,Mobile App,Transaction,3376,Joseph Harris,Male,Gen X,Married,jameskramer@example.org,Family
3377,2021-08-25,3,Adventure,Walking Tour,But better reason,Half Day,132.74,6,26,2021-09-20,4,Travel Agency,Card,3377,Robert Blevins,Male,Boomer,Married,mweaver@example.com,Luxury Seeker
3378,2021-01-17,6,Family,VIP Experience,Know sing history,Personalized,78.25,6,20,2021-02-06,3,Partner Site,Card,3378,Amy Harvey DDS,Male,Millennial,Divorced,riddlejay@example.com,Luxury Seeker
3379,2021-09-20,6,Family,VIP Experience,Easy ask walk Mr,Personalized,75.8,8,14,2021-10-04,2,Mobile App,Transaction,3379,Mark Jones,Male,Gen X,Single,ibarraalexis@example.org,Budget Traveler
3380,2021-10-26,2,Sport,Walking Tour,Quite thank,Evening,36.54,5,28,2021-11-23,1,Website,Card,3380,Brandon Garcia,Female,Boomer,Married,ortizmichael@example.com,Luxury Seeker
