Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
3786,2020-01-28,1,Culture,Walking Tour,Political stage,Evening,159.48,6,19,2020-02-16,1,Website,Transaction,3786,James Brown,Female,Millennial,Married,dcurry@example.com,Solo Traveler
3787,2020-05-20,3,Adventure,Group Tour,Anything both after after,Whole Day,191.1,6,2,2020-05-22,4,Travel Agency,Transaction,3787,Jonathan Coleman,Male,Millennial,Divorced,pamela87@example.org,Solo Traveler
3788,2020-10-25,5,Gastronomy,Guided Tour,Have,Half Day,187.96,9,21,2020-11-15,3,Partner Site,Card,3788,Calvin Nguyen,Male,Boomer,Single,baxterkristen@example.org,Luxury Seeker
3789,2020-02-07,4,Spa&Relax,Guided Tour,Record former democratic many,Whole Day,30.86,6,2,2020-02-09,3,Partner Site,Card,3789,Victoria Clark,Male,Gen X,Widowed,rschultz@example.org,Business Traveler
3790,2020-10-02,6,Family,Walking Tour,Expert successful his,Evening,44.47,10,16,2020-10-18,1,Website,Card,3790,James Robertson,Female,Gen X,Married,fstewart@example.org,Solo Traveler
3791,2020-10-17,4,Spa&Relax,Self-Guided,Clear employee soldier,Whole Day,196.51,9,13,2020-10-30,2,Mobile App,PayPal,3791,Brandi Douglas,Male,Boomer,Married,mnguyen@example.org,Budget Traveler
3792,2020-10-11,4,Spa&Relax,Guided Tour,Financial prepare,Evening,197.41,5,2,2020-10-13,1,Website,Transaction,3792,Lee Lamb,Female,Gen Z,Divorced,wheeleranne@example.net,Luxury Seeker
3793,2020-04-14,2,Sport,VIP Experience,Why offer win,Whole Day,128.5,10,1,2020-04-15,2,Mobile App,Card,3793,Janice Schultz,Male,Gen X,Widowed,angelasmith@example.net,Luxury Seeker
3794,2020-12-28,1,Culture,Group Tour,Short land,Whole Day,133.85,7,26,2021-01-23,3,Partner Site,PayPal,3794,Sarah Hayes,Female,Gen X,Widowed,elizabethgutierrez@example.com,Business Traveler
3795,2020-01-03,5,Gastronomy,VIP Experience,Arrive purpose time,Personalized,50.92,9,23,2020-01-26,2,Mobile App,Card,3795,Brandon Velez,Female,Millennial,Single,pacechristopher@example.net,Family
3796,2020-06-17,5,Gastronomy,Guided Tour,Candidate affect great,Half Day,44.33,3,5,2020-06-22,4,Travel Agency,Transaction,3796,Donald Harmon,Male,Gen X,Divorced,ejordan@example.net,Budget Traveler
3797,2020-06-07,5,Gastronomy,Bus Tour,Rock rather someone,Half Day,119.12,2,10,2020-06-17,3,Partner Site,PayPal,3797,Michelle Brown,Female,Gen X,Married,jimmy01@example.org,Budget Traveler
3798,2020-03-12,4,Spa&Relax,Self-Guided,Pressure garden her,Morning,128.03,9,18,2020-03-30,4,Travel Agency,Transaction,3798,Jacob Richard,Male,Gen Z,Widowed,dcox@example.org,Business Traveler
3799,2020-10-08,3,Adventure,Group Tour,Onto live,Half Day,91.96,3,24,2020-11-01,2,Mobile App,PayPal,3799,Angela Brown,Female,Gen X,Divorced,hamiltonmark@example.org,Budget Traveler
3800,2020-11-03,3,Adventure,VIP Experience,Drop approach,Half Day,117.14,5,27,2020-11-30,3,Partner Site,Card,3800,Stephanie Simmons,Male,Boomer,Widowed,davidwarner@example.net,Budget Traveler
3801,2020-01-10,1,Culture,Bus Tour,Study study week,Half Day,40.8,10,19,2020-01-29,2,Mobile App,Card,3801,Samuel Merritt,Male,Millennial,Divorced,marygibbs@example.com,Business Traveler
3802,2020-03-20,3,Adventure,Guided Tour,Close others,Half Day,62.57,9,1,2020-03-21,3,Partner Site,Transaction,3802,Michelle Jones,Female,Boomer,Divorced,mhernandez@example.org,Budget Traveler
3803,2020-12-28,1,Culture,Self-Guided,Sort help goal,Evening,25.58,2,2,2020-12-30,2,Mobile App,Card,3803,Brian Kirby,Female,Millennial,Single,zsanders@example.net,Solo Traveler
3804,2020-01-22,4,Spa&Relax,Walking Tour,Item thank,Personalized,57.27,3,6,2020-01-28,4,Travel Agency,Transaction,3804,Kenneth Adams,Female,Millennial,Widowed,stevensmary@example.net,Solo Traveler
3805,2020-11-27,1,Culture,Group Tour,Kitchen issue dark,Whole Day,72.71,4,8,2020-12-05,2,Mobile App,Card,3805,Veronica Gutierrez,Male,Gen Z,Single,bradleychristy@example.net,Solo Traveler
3806,2020-01-19,4,Spa&Relax,Walking Tour,Leave pattern still,Personalized,162.91,2,23,2020-02-11,3,Partner Site,PayPal,3806,Brittany Roy,Female,Gen X,Single,andrewcaldwell@example.com,Family
3807,2020-07-29,6,Family,Bus Tour,Financial light support,Personalized,85.16,2,20,2020-08-18,1,Website,Transaction,3807,Susan Hernandez,Male,Gen Z,Divorced,spencerhowell@example.net,Solo Traveler
3808,2020-10-14,2,Sport,Bus Tour,Mrs issue computer,Morning,48.31,8,26,2020-11-09,4,Travel Agency,Card,3808,Dr. Chelsea Horton,Female,Gen X,Single,salassierra@example.net,Solo Traveler
3809,2020-10-03,3,Adventure,Guided Tour,Ask foot maintain,Morning,39.7,7,8,2020-10-11,1,Website,Card,3809,William Smith,Male,Boomer,Widowed,melissapham@example.org,Budget Traveler
3810,2020-05-29,4,Spa&Relax,Self-Guided,Teach risk because,Evening,23.91,1,13,2020-06-11,3,Partner Site,Transaction,3810,Janet Hubbard,Male,Millennial,Divorced,hillamanda@example.net,Solo Traveler
3811,2020-03-11,3,Adventure,Walking Tour,Sell if,Morning,124.4,8,15,2020-03-26,3,Partner Site,PayPal,3811,Maria Wall,Male,Boomer,Divorced,davidsonshannon@example.com,Luxury Seeker
3812,2020-11-03,6,Family,Group Tour,Argue everything policy,Personalized,187.39,3,5,2020-11-08,4,Travel Agency,Transaction,3812,Rachel Guerrero,Female,Millennial,Widowed,rebecca63@example.com,Budget Traveler
3813,2020-07-28,4,Spa&Relax,VIP Experience,Someone brother,Personalized,146.57,6,17,2020-08-14,1,Website,PayPal,3813,Lisa Diaz,Male,Gen Z,Widowed,fletcherpatrick@example.net,Budget Traveler
3814,2020-11-07,1,Culture,Walking Tour,Agree,Whole Day,66.45,6,28,2020-12-05,3,Partner Site,Card,3814,Jeremiah Williams,Male,Gen X,Divorced,sgross@example.net,Family
3815,2020-04-11,4,Spa&Relax,Guided Tour,Show radio,Whole Day,184.76,5,14,2020-04-25,2,Mobile App,PayPal,3815,Erin Jacobs,Male,Boomer,Divorced,christinavelez@example.com,Budget Traveler
3816,2020-08-05,1,Culture,Bus Tour,Though yourself reflect,Evening,92.41,10,29,2020-09-03,3,Partner Site,PayPal,3816,Lisa Jennings,Female,Gen Z,Divorced,iclarke@example.net,Solo Traveler
3817,2020-01-22,3,Adventure,Walking Tour,Price,Whole Day,136.92,1,7,2020-01-29,1,Website,PayPal,3817,Wendy Bernard,Female,Gen Z,Widowed,davidsonmargaret@example.net,Budget Traveler
3818,2020-01-29,2,Sport,Bus Tour,Final ball,Whole Day,40.4,7,4,2020-02-02,2,Mobile App,PayPal,3818,Jessica Sharp,Male,Millennial,Single,garciakatherine@example.net,Business Traveler
3819,2020-02-29,2,Sport,Walking Tour,Everything wife important tend,Half Day,193.67,2,15,2020-03-15,4,Travel Agency,Transaction,3819,Wayne Peterson,Female,Gen X,Widowed,angela40@example.com,Family
3820,2020-08-29,1,Culture,VIP Experience,Machine range window,Whole Day,139.83,1,1,2020-08-30,3,Partner Site,PayPal,3820,John Mitchell,Male,Boomer,Single,johnsonbrian@example.org,Solo Traveler
3821,2020-05-21,2,Sport,Self-Guided,Second mind,Whole Day,42.13,9,27,2020-06-17,3,Partner Site,Card,3821,Jermaine Lawrence,Female,Millennial,Divorced,jthompson@example.net,Budget Traveler
3822,2020-04-30,4,Spa&Relax,Self-Guided,Field upon information population,Morning,138.6,2,9,2020-05-09,4,Travel Agency,Card,3822,Devin Sanford,Female,Millennial,Married,michelle32@example.com,Luxury Seeker
3823,2020-01-30,4,Spa&Relax,Self-Guided,Occur bar carry technology,Half Day,153.62,1,21,2020-02-20,1,Website,PayPal,3823,Daniel Randolph,Female,Boomer,Single,tonyaramos@example.com,Luxury Seeker
3824,2020-09-27,5,Gastronomy,Self-Guided,Area force fill,Whole Day,133.02,9,26,2020-10-23,3,Partner Site,Transaction,3824,Jenny Jackson,Male,Millennial,Divorced,judith43@example.net,Solo Traveler
3825,2020-04-18,2,Sport,Walking Tour,Mrs consider,Evening,71.59,7,11,2020-04-29,3,Partner Site,PayPal,3825,Mark Wilson,Male,Millennial,Single,deborah57@example.com,Solo Traveler
3826,2020-08-21,3,Adventure,Walking Tour,Single public,Evening,26.07,5,19,2020-09-09,3,Partner Site,Transaction,3826,William Clark,Female,Gen Z,Single,toni32@example.org,Luxury Seeker
3827,2020-07-01,6,Family,Walking Tour,Add serve particular,Half Day,135.53,8,30,2020-07-31,3,Partner Site,Transaction,3827,Joel Merritt,Female,Millennial,Single,edward32@example.com,Budget Traveler
3828,2020-04-01,5,Gastronomy,Bus Tour,Recognize benefit,Whole Day,135.02,8,18,2020-04-19,4,Travel Agency,Transaction,3828,Gregory Harmon,Female,Boomer,Widowed,bnguyen@example.org,Budget Traveler
3829,2020-08-02,5,Gastronomy,Guided Tour,Military,Whole Day,69.37,2,18,2020-08-20,3,Partner Site,Transaction,3829,Daniel Smith,Female,Gen X,Widowed,sfletcher@example.com,Family
3830,2020-10-26,2,Sport,Self-Guided,Result and throw,Half Day,86.8,8,8,2020-11-03,4,Travel Agency,Card,3830,Carolyn Stafford,Female,Boomer,Single,alvarezerika@example.org,Budget Traveler
3831,2020-07-20,3,Adventure,Guided Tour,Cost same miss,Morning,170.6,7,17,2020-08-06,1,Website,Transaction,3831,Laura Dillon,Female,Gen X,Single,bjohnson@example.org,Family
3832,2020-09-01,5,Gastronomy,Guided Tour,Than weight rich,Evening,23.34,1,26,2020-09-27,1,Website,Transaction,3832,Joseph Richardson,Female,Boomer,Widowed,margarettaylor@example.org,Family
3833,2020-10-20,5,Gastronomy,Self-Guided,View professor,Half Day,121.64,1,24,2020-11-13,3,Partner Site,Transaction,3833,Wendy Brooks,Female,Gen Z,Divorced,brownmitchell@example.org,Solo Traveler
3834,2020-09-03,5,Gastronomy,Walking Tour,Section write Democrat,Personalized,68.04,10,5,2020-09-08,2,Mobile App,PayPal,3834,Brandon Conway,Female,Gen Z,Widowed,sharon77@example.com,Luxury Seeker
3835,2020-10-21,6,Family,Guided Tour,Surface nation recent,Morning,33.85,10,20,2020-11-10,1,Website,Card,3835,Noah Davis,Female,Gen X,Single,lhuerta@example.net,Solo Traveler
3836,2020-07-02,4,Spa&Relax,VIP Experience,Network,Personalized,24.67,3,24,2020-07-26,1,Website,PayPal,3836,Robert Maddox,Male,Gen Z,Single,john28@example.net,Luxury Seeker
3837,2020-08-01,5,Gastronomy,Self-Guided,Something relate,Personalized,45.12,2,15,2020-08-16,2,Mobile App,Card,3837,Paula Joyce,Male,Millennial,Single,vowen@example.com,Luxury Seeker
3838,2020-09-24,4,Spa&Relax,Group Tour,Suddenly service main,Half Day,82.32,6,13,2020-10-07,2,Mobile App,Transaction,3838,Debra Roberts,Female,Boomer,Single,mooremark@example.com,Solo Traveler
3839,2020-03-01,4,Spa&Relax,Bus Tour,Check must,Whole Day,192.44,3,23,2020-03-24,3,Partner Site,Card,3839,Christine Ramirez,Male,Gen X,Married,rguerra@example.com,Solo Traveler
3840,2020-11-06,2,Sport,Guided Tour,Open reach,Morning,137.1,8,7,2020-11-13,2,Mobile App,Transaction,3840,Daniel Brown,Female,Gen X,Married,hansennicole@example.com,Budget Traveler
3841,2020-01-18,2,Sport,Walking Tour,Now something dark,Personalized,65.47,5,24,2020-02-11,1,Website,PayPal,3841,Gina Johnson,Male,Boomer,Divorced,hbarrett@example.org,Budget Traveler
3842,2020-07-20,5,Gastronomy,Group Tour,Pattern audience,Whole Day,131.17,6,21,2020-08-10,3,Partner Site,Card,3842,Kevin Cooke,Female,Gen Z,Divorced,ssmith@example.org,Business Traveler
3843,2020-07-07,3,Adventure,Guided Tour,Health manager sometimes,Whole Day,175.43,3,22,2020-07-29,3,Partner Site,PayPal,3843,Danielle Curtis,Female,Boomer,Married,wardcarmen@example.net,Solo Traveler
3844,2020-09-09,2,Sport,Group Tour,Tree firm alone,Half Day,102.86,5,22,2020-10-01,3,Partner Site,PayPal,3844,Lisa Jones,Male,Millennial,Single,luispayne@example.net,Solo Traveler
3845,2020-08-26,5,Gastronomy,Guided Tour,Push statement quality wall,Whole Day,63.08,2,5,2020-08-31,1,Website,Card,3845,Olivia Stone,Male,Millennial,Married,hfarmer@example.org,Budget Traveler
3846,2020-02-05,4,Spa&Relax,Self-Guided,Magazine,Half Day,87.13,2,1,2020-02-06,1,Website,Card,3846,Kyle Thompson,Female,Boomer,Divorced,janejohnson@example.com,Business Traveler
3847,2020-07-17,6,Family,Walking Tour,Movement,Half Day,58.0,5,23,2020-08-09,2,Mobile App,Card,3847,Vicki Bates,Male,Millennial,Single,jose43@example.com,Business Traveler
3848,2020-02-22,2,Sport,VIP Experience,Subject community,Morning,179.57,8,26,2020-03-19,4,Travel Agency,Card,3848,Michelle Snyder,Female,Millennial,Single,nnash@example.net,Luxury Seeker
3849,2020-10-30,5,Gastronomy,Self-Guided,Simply authority,Personalized,178.04,8,1,2020-10-31,2,Mobile App,PayPal,3849,Melinda Gordon,Male,Gen Z,Married,jesse43@example.org,Budget Traveler
3850,2020-10-26,6,Family,VIP Experience,Work now major when,Half Day,45.3,7,27,2020-11-22,1,Website,Transaction,3850,Mike Green,Male,Millennial,Widowed,petersangela@example.org,Budget Traveler
3851,2020-01-26,5,Gastronomy,Guided Tour,Summer line leg,Whole Day,186.57,6,4,2020-01-30,3,Partner Site,PayPal,3851,Michelle Schwartz,Male,Gen Z,Married,danielmoore@example.com,Solo Traveler
3852,2020-05-18,4,Spa&Relax,Bus Tour,Reality finally account arm,Half Day,117.87,5,21,2020-06-08,1,Website,Card,3852,Ashley Jones,Male,Boomer,Single,westkaren@example.com,Family
3853,2020-03-10,4,Spa&Relax,Guided Tour,Than management,Morning,171.62,10,9,2020-03-19,3,Partner Site,PayPal,3853,Joshua Davis,Male,Boomer,Widowed,patelcheryl@example.org,Budget Traveler
3854,2020-01-10,2,Sport,Self-Guided,Despite tax break,Morning,137.0,1,11,2020-01-21,2,Mobile App,Card,3854,Sean Jackson,Female,Gen Z,Single,kdavis@example.org,Business Traveler
3855,2020-01-04,5,Gastronomy,Guided Tour,General best amount,Personalized,137.34,1,22,2020-01-26,2,Mobile App,Transaction,3855,Samantha Stevens,Female,Gen Z,Married,katherinebrown@example.com,Business Traveler
3856,2020-12-02,4,Spa&Relax,VIP Experience,Choose myself,Personalized,157.48,5,16,2020-12-18,3,Partner Site,Transaction,3856,Daniel Cole,Female,Gen X,Married,thompsonmelissa@example.net,Solo Traveler
3857,2020-12-10,4,Spa&Relax,Self-Guided,Thought before others,Whole Day,77.8,2,12,2020-12-22,2,Mobile App,Card,3857,Sean Campos,Male,Boomer,Single,fjensen@example.net,Solo Traveler
3858,2020-04-01,6,Family,Group Tour,Along let central,Whole Day,136.03,7,14,2020-04-15,4,Travel Agency,Card,3858,Andrew Paul MD,Male,Gen Z,Single,hamiltonmegan@example.org,Business Traveler
3859,2020-09-24,4,Spa&Relax,Bus Tour,Director whether gun,Whole Day,199.8,2,23,2020-10-17,3,Partner Site,PayPal,3859,James Lopez,Male,Gen Z,Married,markjones@example.com,Solo Traveler
3860,2020-11-23,1,Culture,Guided Tour,Evening voice magazine,Morning,143.33,4,24,2020-12-17,2,Mobile App,PayPal,3860,Steven Wade,Female,Gen Z,Widowed,craig32@example.org,Budget Traveler
3861,2020-08-17,5,Gastronomy,Bus Tour,Kitchen area ten,Half Day,24.95,4,16,2020-09-02,1,Website,Transaction,3861,Taylor Mcguire,Male,Gen Z,Single,theresa74@example.org,Family
3862,2020-09-04,2,Sport,Walking Tour,Full place,Evening,45.9,6,17,2020-09-21,1,Website,PayPal,3862,George Young,Male,Gen X,Widowed,walkerpatrick@example.net,Family
3863,2020-07-19,4,Spa&Relax,VIP Experience,Lose customer painting,Morning,187.7,3,10,2020-07-29,2,Mobile App,Card,3863,Shelley Smith,Female,Gen X,Single,johnsonangela@example.org,Solo Traveler
3864,2020-06-01,2,Sport,VIP Experience,Race maintain,Personalized,24.33,6,27,2020-06-28,2,Mobile App,PayPal,3864,Micheal Jordan,Female,Gen Z,Married,deborahadams@example.com,Budget Traveler
3865,2020-01-03,6,Family,Bus Tour,Down,Whole Day,131.85,8,6,2020-01-09,4,Travel Agency,Transaction,3865,Patricia Mckee,Male,Millennial,Divorced,michelle58@example.net,Family
3866,2020-09-19,5,Gastronomy,Walking Tour,Home sea,Personalized,128.81,1,30,2020-10-19,4,Travel Agency,Transaction,3866,Amy Shaw,Female,Gen X,Divorced,taylorgary@example.org,Solo Traveler
3867,2020-05-25,4,Spa&Relax,Bus Tour,Black mission use,Personalized,160.36,6,23,2020-06-17,4,Travel Agency,PayPal,3867,Patrick Cameron,Female,Millennial,Single,yorkkathy@example.org,Family
3868,2020-06-26,6,Family,Self-Guided,Build work official,Whole Day,195.27,5,2,2020-06-28,3,Partner Site,Transaction,3868,Robert Murray,Female,Boomer,Widowed,leah46@example.org,Family
3869,2020-12-09,2,Sport,Walking Tour,Positive product purpose,Whole Day,151.28,1,19,2020-12-28,4,Travel Agency,PayPal,3869,Lori Campbell,Male,Gen Z,Single,jessicacraig@example.com,Budget Traveler
3870,2020-06-14,3,Adventure,Bus Tour,They that newspaper,Whole Day,74.58,4,29,2020-07-13,1,Website,PayPal,3870,Kathryn Frye,Male,Boomer,Widowed,thomasadam@example.net,Budget Traveler
3871,2020-07-07,3,Adventure,Self-Guided,Threat stock,Evening,84.68,10,3,2020-07-10,3,Partner Site,Card,3871,Michael Perez,Male,Gen Z,Single,sbennett@example.org,Family
3872,2020-04-08,3,Adventure,Bus Tour,Size reveal,Evening,65.88,1,1,2020-04-09,3,Partner Site,PayPal,3872,Nichole Wilson,Female,Boomer,Married,vpace@example.org,Family
3873,2020-01-26,4,Spa&Relax,Self-Guided,Guy happy,Half Day,85.03,9,26,2020-02-21,1,Website,PayPal,3873,Justin Williams,Male,Gen X,Widowed,courtneyhurst@example.com,Solo Traveler
3874,2020-10-06,4,Spa&Relax,Group Tour,Glass like wind interesting,Whole Day,34.97,3,11,2020-10-17,2,Mobile App,Transaction,3874,Brandy Cole,Male,Boomer,Divorced,brittneyharris@example.net,Budget Traveler
3875,2020-02-06,1,Culture,Guided Tour,Step,Whole Day,162.67,2,17,2020-02-23,4,Travel Agency,PayPal,3875,Krystal Shepard,Male,Gen X,Single,marcus81@example.com,Business Traveler
3876,2020-10-02,5,Gastronomy,Self-Guided,Professor kind character,Personalized,24.05,2,12,2020-10-14,2,Mobile App,Card,3876,Aaron Phillips,Female,Gen Z,Widowed,bbrown@example.org,Budget Traveler
3877,2020-03-06,1,Culture,Bus Tour,Guy friend,Evening,143.08,8,9,2020-03-15,4,Travel Agency,PayPal,3877,Christina Barrett,Female,Millennial,Single,jonathandavis@example.com,Budget Traveler
3878,2020-03-13,2,Sport,Bus Tour,National traditional,Half Day,41.9,4,25,2020-04-07,4,Travel Agency,PayPal,3878,Timothy Vasquez,Female,Gen Z,Married,erika16@example.org,Family
3879,2020-06-23,1,Culture,Group Tour,Already side environmental clearly,Personalized,65.72,5,13,2020-07-06,3,Partner Site,PayPal,3879,Cole Harris,Female,Boomer,Divorced,gmontgomery@example.org,Family
3880,2020-10-22,2,Sport,Self-Guided,Clear one prepare,Morning,35.12,9,20,2020-11-11,2,Mobile App,Card,3880,Jessica Rodriguez,Male,Gen Z,Married,harringtonsherri@example.com,Solo Traveler
3881,2020-05-30,6,Family,Bus Tour,Result student,Morning,158.14,3,9,2020-06-08,2,Mobile App,Transaction,3881,Mrs. Julie Velasquez MD,Female,Gen X,Single,rachel84@example.com,Family
3882,2020-01-23,5,Gastronomy,Self-Guided,Possible your,Whole Day,180.03,5,17,2020-02-09,3,Partner Site,PayPal,3882,Danielle Joyce,Female,Gen X,Widowed,michaelandrade@example.net,Luxury Seeker
3883,2020-08-12,6,Family,Bus Tour,Method build,Morning,120.86,10,5,2020-08-17,4,Travel Agency,Transaction,3883,Gregory Rogers,Male,Boomer,Married,kingallison@example.org,Solo Traveler
3884,2020-05-05,6,Family,Bus Tour,Cell early voice,Evening,95.25,7,22,2020-05-27,3,Partner Site,Transaction,3884,Molly Juarez,Female,Millennial,Widowed,marissa18@example.org,Business Traveler
3885,2020-11-30,2,Sport,Self-Guided,Social more single,Half Day,83.11,1,11,2020-12-11,1,Website,Transaction,3885,Scott Lamb,Female,Gen Z,Widowed,hornmatthew@example.org,Luxury Seeker
3886,2020-06-17,4,Spa&Relax,Self-Guided,Despite address provide,Evening,98.34,9,19,2020-07-06,4,Travel Agency,PayPal,3886,Anthony Hoffman,Female,Boomer,Single,andrew67@example.com,Business Traveler
3887,2020-11-03,1,Culture,VIP Experience,Or receive that,Half Day,180.94,2,19,2020-11-22,2,Mobile App,PayPal,3887,Maria Navarro,Female,Millennial,Divorced,alexander71@example.net,Business Traveler
3888,2020-06-26,1,Culture,Group Tour,Play,Evening,175.64,10,7,2020-07-03,4,Travel Agency,Card,3888,John Mata,Female,Boomer,Widowed,michael40@example.com,Family
3889,2020-08-17,1,Culture,Bus Tour,Threat easy,Morning,172.23,10,4,2020-08-21,4,Travel Agency,Transaction,3889,Jeffrey Clark,Male,Boomer,Widowed,john55@example.com,Budget Traveler
3890,2020-07-11,3,Adventure,Group Tour,Part outside left,Evening,193.88,5,28,2020-08-08,1,Website,PayPal,3890,James Doyle,Male,Gen X,Widowed,frankalvarez@example.org,Solo Traveler
3891,2020-04-12,3,Adventure,Bus Tour,Major amount,Whole Day,145.5,1,5,2020-04-17,3,Partner Site,PayPal,3891,Madison Miller,Female,Gen X,Divorced,nguyenrichard@example.com,Budget Traveler
3892,2020-09-22,5,Gastronomy,VIP Experience,Under enter,Morning,102.49,10,23,2020-10-15,3,Partner Site,Card,3892,Elizabeth Smith,Female,Boomer,Married,psanders@example.org,Solo Traveler
3893,2020-02-28,3,Adventure,Bus Tour,Sister know specific,Personalized,68.44,5,30,2020-03-29,3,Partner Site,Transaction,3893,Margaret Goodman,Female,Boomer,Widowed,cantulisa@example.net,Solo Traveler
3894,2020-02-03,3,Adventure,Bus Tour,Billion society civil environmental,Morning,194.88,4,8,2020-02-11,1,Website,Transaction,3894,Jessica Allen,Female,Gen Z,Divorced,jessica37@example.org,Luxury Seeker
3895,2020-07-26,4,Spa&Relax,Guided Tour,Audience,Evening,187.14,1,22,2020-08-17,4,Travel Agency,Card,3895,Benjamin Carney,Male,Boomer,Widowed,justinlopez@example.net,Business Traveler
3896,2020-07-06,5,Gastronomy,VIP Experience,Source see,Evening,30.83,6,22,2020-07-28,3,Partner Site,Card,3896,Caleb Rodriguez,Female,Boomer,Single,steven20@example.com,Luxury Seeker
3897,2020-03-20,4,Spa&Relax,VIP Experience,Leave loss,Personalized,25.6,7,30,2020-04-19,2,Mobile App,PayPal,3897,Crystal Cooper,Female,Gen X,Divorced,ramireztamara@example.com,Business Traveler
3898,2020-11-04,5,Gastronomy,Self-Guided,That later visit,Half Day,144.55,3,21,2020-11-25,1,Website,Card,3898,Matthew Osborne,Female,Boomer,Single,brittany66@example.org,Solo Traveler
3899,2020-07-02,4,Spa&Relax,Group Tour,Address,Evening,142.54,6,8,2020-07-10,3,Partner Site,Card,3899,Maria Barron,Female,Boomer,Single,jeffrey30@example.org,Solo Traveler
3900,2020-04-25,1,Culture,VIP Experience,Property listen save,Whole Day,90.13,5,19,2020-05-14,4,Travel Agency,Transaction,3900,Jennifer Winters,Female,Gen Z,Widowed,stonetammy@example.net,Luxury Seeker
3901,2020-11-03,2,Sport,Self-Guided,Today meet,Whole Day,37.84,6,20,2020-11-23,1,Website,PayPal,3901,Nicole Lambert,Female,Boomer,Single,justin62@example.net,Solo Traveler
3902,2020-07-23,2,Sport,Guided Tour,It level,Whole Day,106.08,10,17,2020-08-09,1,Website,Card,3902,James Pennington,Male,Millennial,Married,zrobinson@example.com,Family
3903,2020-11-20,2,Sport,Guided Tour,Back nor,Evening,73.94,10,1,2020-11-21,2,Mobile App,PayPal,3903,Kelli Lee,Male,Gen X,Divorced,kathrynlawrence@example.org,Budget Traveler
3904,2020-07-20,1,Culture,Bus Tour,Focus,Evening,141.09,9,1,2020-07-21,3,Partner Site,Transaction,3904,Matthew Smith,Male,Gen Z,Married,joshuarodriguez@example.org,Business Traveler
3905,2020-06-05,3,Adventure,Walking Tour,Majority effort,Half Day,32.27,5,14,2020-06-19,1,Website,Transaction,3905,John Hoffman,Male,Boomer,Single,gpeters@example.org,Family
3906,2020-12-06,3,Adventure,VIP Experience,Understand little,Morning,37.26,7,30,2021-01-05,1,Website,Transaction,3906,Michael Reid,Male,Gen Z,Married,grantmichael@example.org,Luxury Seeker
3907,2020-09-12,6,Family,Walking Tour,Control read movement alone,Morning,128.49,10,27,2020-10-09,4,Travel Agency,PayPal,3907,Curtis Tucker,Female,Gen X,Married,pwilliams@example.org,Luxury Seeker
3908,2020-07-14,3,Adventure,Guided Tour,Authority rise,Personalized,141.62,10,30,2020-08-13,4,Travel Agency,PayPal,3908,Jordan Smith,Female,Millennial,Divorced,acollins@example.com,Solo Traveler
3909,2020-03-03,6,Family,Group Tour,Tree rate most,Half Day,75.17,4,16,2020-03-19,3,Partner Site,Card,3909,George Johnson,Male,Gen Z,Married,butleramanda@example.org,Solo Traveler
3910,2020-07-25,2,Sport,Bus Tour,Protect know plant,Whole Day,199.18,8,26,2020-08-20,2,Mobile App,Card,3910,Kimberly Bullock,Female,Millennial,Divorced,shellycowan@example.net,Budget Traveler
3911,2020-12-12,2,Sport,Guided Tour,Whole society,Evening,99.83,6,12,2020-12-24,2,Mobile App,PayPal,3911,Maria Black,Female,Millennial,Widowed,ronald53@example.net,Luxury Seeker
3912,2020-05-02,6,Family,Group Tour,Still instead,Evening,126.05,7,18,2020-05-20,2,Mobile App,Transaction,3912,Brittany Potts,Female,Gen Z,Married,bradjackson@example.com,Business Traveler
3913,2020-11-12,2,Sport,VIP Experience,Increase teacher beat,Evening,106.42,7,15,2020-11-27,4,Travel Agency,Transaction,3913,Steve Decker,Female,Gen Z,Single,jerrywilliams@example.net,Family
3914,2020-05-30,4,Spa&Relax,Bus Tour,Need ask office,Half Day,127.43,1,15,2020-06-14,4,Travel Agency,PayPal,3914,Andrew Miller,Male,Gen X,Single,allisonanna@example.org,Family
3915,2020-04-09,1,Culture,Bus Tour,Join yeah,Personalized,29.04,8,8,2020-04-17,1,Website,PayPal,3915,Brooke Benitez,Male,Gen X,Single,katherineanderson@example.net,Budget Traveler
3916,2020-06-22,1,Culture,VIP Experience,Mean idea,Whole Day,44.24,8,26,2020-07-18,3,Partner Site,Card,3916,Jerry Lucas,Male,Boomer,Single,epark@example.org,Luxury Seeker
3917,2020-11-07,4,Spa&Relax,VIP Experience,Something learn,Whole Day,72.4,7,12,2020-11-19,4,Travel Agency,Card,3917,Michael Mccann,Female,Gen X,Single,cherylsantos@example.com,Budget Traveler
3918,2020-09-05,3,Adventure,Guided Tour,Relationship imagine,Whole Day,139.11,10,7,2020-09-12,1,Website,Card,3918,Lauren Simmons,Female,Gen X,Divorced,scarter@example.com,Solo Traveler
3919,2020-08-18,2,Sport,Walking Tour,Economy despite thought,Half Day,105.89,8,27,2020-09-14,1,Website,Transaction,3919,Michael Lowe,Male,Boomer,Divorced,xfigueroa@example.com,Business Traveler
