Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
4661,2024-10-28,3,Adventure,Bus Tour,Weight number do,Personalized,23.78,8,26,2024-11-23,3,Mobile App,PayPal,4661,Lisa Harvey,Male,Millennial,Widowed,nrobinson@example.net,Business Traveler
4662,2024-06-05,2,Sport,Bus Tour,Decision interest,Evening,59.07,1,27,2024-07-02,2,Partner Site,Card,4662,Kristy Harper,Female,Gen Z,Widowed,zhangrobert@example.com,Family
4663,2024-06-07,3,Adventure,Bus Tour,Color media represent,Personalized,111.78,4,2,2024-06-09,1,Travel Agency,Transaction,4663,Jenny Hill,Female,Gen X,Single,william99@example.net,Budget Traveler
4664,2024-04-06,6,Family,VIP Experience,Site understand,Half Day,122.85,7,28,2024-05-04,3,Travel Agency,Transaction,4664,Shawn Jensen,Female,Millennial,Married,kaylajames@example.com,Solo Traveler
4665,2024-07-22,6,Family,Self-Guided,Small control quite,Evening,88.69,4,10,2024-08-01,3,Travel Agency,PayPal,4665,Melissa Pena,Female,Gen Z,Widowed,derrickcarney@example.org,Luxury Seeker
4666,2024-08-28,4,Spa&Relax,Self-Guided,Write bring imagine,Half Day,135.27,2,4,2024-09-01,4,Website,Card,4666,Gabrielle Chang,Male,Boomer,Widowed,xbraun@example.org,Luxury Seeker
4667,2024-06-02,4,Spa&Relax,Group Tour,Common edge short,Whole Day,33.18,7,15,2024-06-17,1,Travel Agency,Card,4667,Heather Mason,Male,Gen Z,Married,michaelhaynes@example.net,Luxury Seeker
4668,2024-09-10,5,Gastronomy,Guided Tour,Think it national,Personalized,73.43,4,12,2024-09-22,2,Travel Agency,Card,4668,Victoria Miller,Male,Boomer,Widowed,charles40@example.net,Budget Traveler
4669,2024-12-04,1,Culture,Group Tour,Yet during prove,Whole Day,75.91,3,30,2025-01-03,4,Travel Agency,Card,4669,Kelly Stephenson,Female,Boomer,Widowed,richdennis@example.net,Budget Traveler
4670,2024-01-20,5,Gastronomy,Group Tour,Around seek,Personalized,104.63,1,14,2024-02-03,4,Partner Site,PayPal,4670,Cassandra Herrera,Male,Gen X,Single,jonathan83@example.org,Budget Traveler
4671,2024-11-19,4,Spa&Relax,Bus Tour,Final leader budget,Personalized,47.74,4,13,2024-12-02,3,Travel Agency,Card,4671,Jill Perry DDS,Female,Gen Z,Married,tburch@example.com,Business Traveler
4672,2024-06-14,2,Sport,Self-Guided,Customer debate,Personalized,83.67,5,9,2024-06-23,3,Website,Card,4672,Sarah Morris,Male,Boomer,Divorced,drodgers@example.org,Solo Traveler
4673,2024-08-19,2,Sport,VIP Experience,Laugh soldier fish,Personalized,28.1,2,26,2024-09-14,2,Mobile App,Transaction,4673,Brandon Sanders,Female,Gen X,Widowed,cmorris@example.com,Luxury Seeker
4674,2024-12-16,5,Gastronomy,Guided Tour,Why off few,Half Day,145.51,3,20,2025-01-05,2,Website,PayPal,4674,Michael Thompson,Male,Millennial,Married,hollandvictoria@example.org,Budget Traveler
4675,2024-02-28,5,Gastronomy,VIP Experience,Baby administration,Half Day,108.95,7,16,2024-03-15,2,Partner Site,Card,4675,Amy Young,Male,Gen Z,Single,kpark@example.org,Business Traveler
4676,2024-12-05,5,Gastronomy,VIP Experience,Senior,Half Day,92.53,7,19,2024-12-24,2,Website,Transaction,4676,Kelly Cook,Female,Millennial,Widowed,lunaedwin@example.org,Family
4677,2024-07-16,1,Culture,Group Tour,Mrs left near group,Personalized,140.84,5,19,2024-08-04,4,Website,Transaction,4677,William Fischer,Female,Gen Z,Married,murrayjohnathan@example.net,Luxury Seeker
4678,2024-05-08,5,Gastronomy,VIP Experience,His appear by,Half Day,136.13,6,9,2024-05-17,4,Mobile App,Card,4678,Thomas Martin,Female,Gen X,Divorced,qedwards@example.org,Budget Traveler
4679,2024-04-09,6,Family,Self-Guided,Go reach a,Morning,188.26,2,24,2024-05-03,4,Travel Agency,PayPal,4679,Sarah Marks,Male,Gen Z,Widowed,foleydana@example.net,Business Traveler
4680,2024-01-03,1,Culture,Walking Tour,Appear couple,Morning,159.4,4,17,2024-01-20,4,Partner Site,PayPal,4680,Shelby Tate,Male,Gen Z,Widowed,sherrydavis@example.org,Luxury Seeker
4681,2024-08-23,3,Adventure,Walking Tour,Above lay,Personalized,46.42,7,16,2024-09-08,2,Website,PayPal,4681,Michael Garcia,Male,Millennial,Widowed,egarcia@example.org,Solo Traveler
4682,2024-12-14,1,Culture,VIP Experience,At can,Half Day,162.14,10,16,2024-12-30,3,Partner Site,PayPal,4682,Mason Adams,Female,Gen Z,Married,austinangela@example.com,Family
4683,2024-09-14,5,Gastronomy,Guided Tour,Name increase,Morning,50.61,1,27,2024-10-11,2,Travel Agency,PayPal,4683,Laura Gonzalez,Male,Gen X,Widowed,gordonmarshall@example.net,Budget Traveler
4684,2024-02-18,2,Sport,Self-Guided,Must require,Whole Day,119.8,4,5,2024-02-23,3,Partner Site,Transaction,4684,Lisa Hodge,Female,Gen Z,Widowed,ldillon@example.org,Budget Traveler
4685,2024-09-01,5,Gastronomy,VIP Experience,Scientist himself,Half Day,36.77,5,14,2024-09-15,2,Website,Card,4685,Sue Brown DDS,Female,Boomer,Married,patricia67@example.com,Solo Traveler
4686,2024-03-15,4,Spa&Relax,Group Tour,Choose simple buy receive,Whole Day,188.04,4,14,2024-03-29,2,Mobile App,PayPal,4686,Victoria Smith,Male,Gen X,Widowed,christinamcdonald@example.net,Family
4687,2024-09-12,3,Adventure,Bus Tour,Tend mind,Morning,176.57,6,11,2024-09-23,4,Partner Site,PayPal,4687,Christopher Shah,Female,Gen Z,Single,marcstafford@example.net,Family
4688,2024-01-13,3,Adventure,Guided Tour,Address bit production,Morning,88.1,1,17,2024-01-30,4,Partner Site,PayPal,4688,Stephen May,Male,Boomer,Widowed,allenstephen@example.net,Family
4689,2024-12-06,1,Culture,Group Tour,Sort summer worker,Whole Day,188.13,5,21,2024-12-27,1,Partner Site,Transaction,4689,Jo Wheeler,Male,Millennial,Divorced,rodriguezalexander@example.org,Family
4690,2024-08-02,6,Family,VIP Experience,State recognize,Morning,115.26,1,18,2024-08-20,1,Website,PayPal,4690,Jennifer Harris,Female,Millennial,Divorced,davidwillis@example.org,Family
4691,2024-06-01,1,Culture,VIP Experience,Authority organization high,Morning,149.83,5,2,2024-06-03,3,Partner Site,Card,4691,Thomas Palmer,Female,Gen X,Single,tamarawood@example.net,Budget Traveler
4692,2024-01-06,5,Gastronomy,Group Tour,Throw office,Personalized,115.99,1,10,2024-01-16,4,Travel Agency,PayPal,4692,Jamie Hatfield,Female,Millennial,Divorced,lindseyjimenez@example.org,Luxury Seeker
4693,2024-01-22,2,Sport,Group Tour,Key feel kind,Personalized,180.26,3,15,2024-02-06,3,Travel Agency,Card,4693,Alex Walker,Female,Millennial,Single,domingueznicholas@example.com,Family
4694,2024-02-10,5,Gastronomy,Self-Guided,Yes third these,Personalized,32.0,4,1,2024-02-11,2,Website,Card,4694,Dr. Debbie Frank,Male,Gen Z,Single,padillaabigail@example.org,Luxury Seeker
4695,2024-11-30,3,Adventure,Bus Tour,Phone see single,Personalized,77.66,1,1,2024-12-01,4,Website,Transaction,4695,Rose Lawrence,Female,Millennial,Divorced,gregory00@example.com,Solo Traveler
4696,2024-04-16,3,Adventure,Group Tour,Fall,Morning,33.49,2,17,2024-05-03,1,Partner Site,Card,4696,Kimberly Garcia,Female,Boomer,Married,jonathan29@example.com,Solo Traveler
4697,2024-07-07,4,Spa&Relax,Guided Tour,Performance poor produce,Evening,26.97,5,7,2024-07-14,1,Mobile App,Transaction,4697,Zachary Fisher,Female,Boomer,Married,anthony33@example.org,Budget Traveler
4698,2024-11-14,2,Sport,Self-Guided,Western military,Personalized,180.31,8,3,2024-11-17,3,Partner Site,Transaction,4698,Paige Randolph,Female,Gen X,Divorced,whitney67@example.org,Family
4699,2024-03-22,6,Family,Bus Tour,Answer century start,Morning,117.28,9,11,2024-04-02,1,Partner Site,Transaction,4699,Craig Zimmerman,Male,Gen X,Married,matthewgraham@example.org,Luxury Seeker
4700,2024-08-24,4,Spa&Relax,Walking Tour,Country skill,Half Day,98.09,1,14,2024-09-07,2,Travel Agency,Transaction,4700,Elizabeth Mckay,Male,Gen Z,Widowed,rjohnson@example.org,Luxury Seeker
4701,2024-03-25,1,Culture,Bus Tour,Necessary gun maintain,Personalized,179.65,3,29,2024-04-23,2,Website,PayPal,4701,Anthony Wilson,Male,Millennial,Single,richardsonapril@example.com,Business Traveler
4702,2024-11-27,3,Adventure,Guided Tour,Single,Whole Day,157.19,1,23,2024-12-20,1,Website,PayPal,4702,Kara Travis PhD,Male,Gen Z,Widowed,jreid@example.net,Family
4703,2024-02-08,6,Family,Walking Tour,Expert,Half Day,83.35,6,24,2024-03-03,3,Partner Site,Transaction,4703,Holly Roberts,Female,Gen Z,Divorced,andrewobrien@example.com,Budget Traveler
4704,2024-05-03,1,Culture,Guided Tour,Word stuff,Morning,139.16,4,19,2024-05-22,2,Travel Agency,PayPal,4704,Maria Pope,Male,Boomer,Single,fnichols@example.net,Solo Traveler
4705,2024-02-24,5,Gastronomy,Group Tour,Computer performance stock,Evening,32.44,3,2,2024-02-26,2,Mobile App,PayPal,4705,Colleen Sullivan,Male,Gen X,Married,theresadixon@example.com,Luxury Seeker
4706,2024-06-12,5,Gastronomy,VIP Experience,Or,Half Day,105.96,4,5,2024-06-17,3,Website,Card,4706,Sarah Sosa,Female,Gen X,Married,michaelpope@example.net,Budget Traveler
4707,2024-03-01,2,Sport,Self-Guided,School again,Whole Day,94.69,8,5,2024-03-06,4,Mobile App,Transaction,4707,Jennifer Frye,Female,Gen Z,Married,sarahedwards@example.com,Solo Traveler
4708,2024-03-13,3,Adventure,Guided Tour,How leg risk,Evening,30.63,6,26,2024-04-08,2,Partner Site,Card,4708,Jesse Farmer,Female,Boomer,Widowed,amandaferrell@example.com,Solo Traveler
4709,2024-02-06,4,Spa&Relax,Bus Tour,Computer kind,Whole Day,190.82,6,3,2024-02-09,2,Travel Agency,Card,4709,Stephanie James,Male,Millennial,Widowed,stephen52@example.net,Budget Traveler
4710,2024-12-01,5,Gastronomy,Walking Tour,Stock challenge customer,Half Day,177.5,3,25,2024-12-26,4,Travel Agency,Transaction,4710,Brooke Greene,Female,Millennial,Married,phuynh@example.net,Family
4711,2024-05-04,6,Family,Self-Guided,Form institution,Evening,137.45,2,11,2024-05-15,3,Travel Agency,Card,4711,John Joseph,Male,Boomer,Divorced,stephanie12@example.net,Solo Traveler
4712,2024-03-02,3,Adventure,Group Tour,Expect play between,Evening,191.0,8,28,2024-03-30,1,Partner Site,Transaction,4712,Dylan Bennett,Female,Boomer,Widowed,brownandrea@example.net,Luxury Seeker
4713,2024-05-19,2,Sport,Group Tour,Choose concern before,Half Day,127.45,6,27,2024-06-15,4,Website,Card,4713,Stephanie Lee,Male,Gen Z,Widowed,fletcherjohn@example.org,Business Traveler
4714,2024-11-23,5,Gastronomy,Bus Tour,Good any probably education,Personalized,154.22,9,27,2024-12-20,1,Website,PayPal,4714,Karen Davis,Female,Gen Z,Married,josehill@example.net,Solo Traveler
4715,2024-05-03,1,Culture,Group Tour,Technology entire let,Whole Day,142.08,5,12,2024-05-15,2,Partner Site,Transaction,4715,Gregory Ortiz,Male,Millennial,Widowed,lcolon@example.org,Solo Traveler
4716,2024-11-03,2,Sport,Group Tour,Accept say stand,Evening,121.84,3,28,2024-12-01,4,Travel Agency,Transaction,4716,Sandy Murphy,Male,Boomer,Divorced,martinroberts@example.org,Budget Traveler
4717,2024-09-20,3,Adventure,Guided Tour,Everybody event behind,Whole Day,184.87,1,20,2024-10-10,2,Partner Site,Transaction,4717,Matthew King,Female,Millennial,Divorced,zwarren@example.org,Budget Traveler
4718,2024-07-20,2,Sport,Walking Tour,Team argue,Personalized,39.56,2,15,2024-08-04,4,Partner Site,Transaction,4718,Jennifer Wilson,Male,Gen X,Widowed,jason62@example.com,Family
4719,2024-01-03,4,Spa&Relax,Group Tour,Safe rate,Morning,181.48,3,19,2024-01-22,4,Partner Site,Card,4719,Arthur Duncan,Male,Gen X,Widowed,heathergonzales@example.org,Luxury Seeker
4720,2024-02-25,2,Sport,Guided Tour,General program,Half Day,99.51,6,13,2024-03-09,3,Website,PayPal,4720,Max Jackson,Female,Gen Z,Divorced,garciaerik@example.org,Solo Traveler
4721,2024-03-28,2,Sport,VIP Experience,Four yourself,Half Day,177.61,10,20,2024-04-17,2,Mobile App,PayPal,4721,John Bailey,Female,Gen Z,Divorced,caseyamanda@example.net,Solo Traveler
4722,2024-04-05,3,Adventure,VIP Experience,We small whom,Half Day,163.36,7,4,2024-04-09,1,Mobile App,Transaction,4722,Ian Reed,Male,Gen X,Divorced,herreraseth@example.net,Budget Traveler
4723,2024-06-24,5,Gastronomy,Walking Tour,Each foot own,Half Day,164.87,1,4,2024-06-28,3,Travel Agency,Transaction,4723,Laura Thompson,Female,Gen Z,Divorced,calvin33@example.org,Business Traveler
4724,2024-08-21,6,Family,Self-Guided,Beyond consumer voice,Morning,103.82,5,27,2024-09-17,1,Partner Site,PayPal,4724,Katelyn Molina,Male,Millennial,Divorced,emiller@example.net,Family
4725,2024-12-28,4,Spa&Relax,Walking Tour,Recently last recognize,Morning,70.76,7,2,2024-12-30,4,Mobile App,PayPal,4725,Ricardo Sanchez,Female,Gen X,Divorced,bishopamanda@example.com,Business Traveler
4726,2024-07-15,6,Family,Group Tour,List board particular,Morning,65.75,2,25,2024-08-09,3,Mobile App,Transaction,4726,Jason Cooper,Male,Millennial,Single,salazarjanice@example.org,Solo Traveler
4727,2024-09-13,6,Family,Walking Tour,Grow space poor,Evening,122.67,2,15,2024-09-28,3,Travel Agency,Transaction,4727,Daniel Carter,Female,Gen X,Divorced,karenrivers@example.net,Business Traveler
4728,2024-02-09,3,Adventure,Self-Guided,Sing and message,Whole Day,81.01,6,12,2024-02-21,4,Travel Agency,PayPal,4728,Erica Morris,Male,Millennial,Married,wendy03@example.org,Business Traveler
4729,2024-02-27,5,Gastronomy,VIP Experience,Upon spring finally,Morning,37.75,1,21,2024-03-19,4,Partner Site,Card,4729,Logan Jefferson,Male,Gen Z,Single,gbrock@example.com,Luxury Seeker
4730,2024-11-30,5,Gastronomy,Walking Tour,Improve news paper inside,Personalized,124.7,10,23,2024-12-23,3,Partner Site,Transaction,4730,Alicia Tran,Male,Boomer,Single,davisbrandon@example.com,Luxury Seeker
4731,2024-02-12,3,Adventure,VIP Experience,Approach thank,Evening,91.53,2,10,2024-02-22,2,Travel Agency,PayPal,4731,Meghan Williams,Male,Gen X,Widowed,linda75@example.org,Solo Traveler
4732,2024-12-22,6,Family,Guided Tour,Find pull technology,Evening,171.39,7,14,2025-01-05,4,Mobile App,Transaction,4732,Shirley Spencer,Female,Millennial,Divorced,boothtrevor@example.net,Business Traveler
4733,2024-10-14,5,Gastronomy,Self-Guided,Lay,Whole Day,111.14,8,26,2024-11-09,4,Travel Agency,Card,4733,Kristen Bolton,Female,Gen Z,Widowed,perrymatthew@example.com,Family
4734,2024-06-28,1,Culture,Guided Tour,Performance site,Whole Day,164.02,3,25,2024-07-23,2,Partner Site,Card,4734,Cameron Rice,Female,Gen Z,Widowed,deaneric@example.com,Family
4735,2024-04-11,1,Culture,Bus Tour,While computer,Evening,41.25,5,10,2024-04-21,3,Mobile App,Card,4735,Gregory Williams,Female,Millennial,Widowed,cjohnson@example.net,Family
4736,2024-09-23,3,Adventure,Group Tour,Guy campaign near speech,Morning,25.26,5,3,2024-09-26,1,Mobile App,Transaction,4736,Janet Greer,Male,Gen X,Divorced,jeremydawson@example.org,Solo Traveler
4737,2024-02-10,3,Adventure,VIP Experience,Pm teacher important,Half Day,138.4,2,19,2024-02-29,3,Mobile App,Transaction,4737,Colton Webster,Female,Gen X,Single,rossnicholas@example.org,Business Traveler
4738,2024-08-25,1,Culture,Bus Tour,Direction,Half Day,90.16,5,25,2024-09-19,2,Mobile App,Card,4738,Daniel Maldonado,Male,Millennial,Single,bryangolden@example.com,Family
4739,2024-02-17,1,Culture,Group Tour,Hand direction food,Whole Day,117.55,2,14,2024-03-02,3,Travel Agency,Transaction,4739,Edward Jones,Male,Boomer,Married,tmoore@example.org,Business Traveler
4740,2024-04-12,2,Sport,Self-Guided,Political spring,Personalized,24.29,2,7,2024-04-19,3,Travel Agency,Card,4740,Andrew Johnson,Male,Gen Z,Widowed,harrisandrew@example.com,Budget Traveler
4741,2024-11-14,1,Culture,Walking Tour,Down tree,Personalized,130.15,4,26,2024-12-10,2,Mobile App,PayPal,4741,Elizabeth Campbell,Female,Gen Z,Married,andrea12@example.com,Budget Traveler
4742,2024-10-18,1,Culture,Guided Tour,Write citizen recently,Morning,130.59,9,14,2024-11-01,4,Travel Agency,Transaction,4742,Tracy Harrell,Female,Millennial,Single,josephturner@example.com,Luxury Seeker
4743,2024-09-05,5,Gastronomy,Guided Tour,Election college,Personalized,26.7,4,28,2024-10-03,4,Travel Agency,PayPal,4743,Jesse Jones,Male,Boomer,Single,erin72@example.net,Solo Traveler
4744,2024-08-10,6,Family,Bus Tour,Modern somebody,Morning,25.58,6,13,2024-08-23,3,Mobile App,PayPal,4744,Tracy Wilkinson,Female,Boomer,Divorced,markmoses@example.net,Budget Traveler
4745,2024-07-29,2,Sport,Self-Guided,Right economic industry,Evening,95.14,9,19,2024-08-17,2,Partner Site,Transaction,4745,Bryan Scott,Female,Millennial,Divorced,gabrielle20@example.net,Family
4746,2024-02-09,6,Family,VIP Experience,Must,Evening,192.73,1,9,2024-02-18,3,Website,Transaction,4746,Dr. Brandon Guzman,Male,Gen Z,Widowed,carrie75@example.org,Family
4747,2024-01-02,5,Gastronomy,Walking Tour,I camera mention,Personalized,118.02,4,8,2024-01-10,2,Website,Card,4747,Desiree Green,Female,Gen X,Married,christopherramirez@example.net,Budget Traveler
4748,2024-09-23,6,Family,Walking Tour,Yard modern,Personalized,165.02,7,6,2024-09-29,4,Travel Agency,Card,4748,Haley Torres,Male,Gen X,Married,rosschase@example.org,Solo Traveler
4749,2024-02-13,5,Gastronomy,Self-Guided,Improve eat,Half Day,48.49,9,18,2024-03-02,4,Travel Agency,Card,4749,Daniel Brown,Male,Gen Z,Divorced,frussell@example.net,Solo Traveler
4750,2024-02-16,2,Sport,Group Tour,Plan later,Whole Day,39.46,6,4,2024-02-20,3,Mobile App,Card,4750,Amy Smith,Male,Gen Z,Married,heather78@example.com,Business Traveler
4751,2024-04-26,2,Sport,Self-Guided,How drive,Whole Day,89.72,6,11,2024-05-07,3,Website,Transaction,4751,Valerie Norton DDS,Female,Gen Z,Single,llopez@example.org,Luxury Seeker
4752,2024-01-30,5,Gastronomy,VIP Experience,Participant note nature,Half Day,114.37,8,24,2024-02-23,1,Website,Transaction,4752,Sara Rogers,Female,Boomer,Married,jennifercarroll@example.net,Solo Traveler
4753,2024-07-26,6,Family,Bus Tour,Right focus industry,Evening,109.8,9,24,2024-08-19,3,Mobile App,Transaction,4753,Kathy Greene,Female,Boomer,Divorced,andersonjustin@example.org,Business Traveler
4754,2024-03-06,1,Culture,Group Tour,Focus decide,Whole Day,35.32,9,14,2024-03-20,2,Partner Site,Transaction,4754,Jeffrey Ross,Female,Boomer,Widowed,terriking@example.com,Family
4755,2024-05-06,5,Gastronomy,Group Tour,Around,Half Day,56.3,4,19,2024-05-25,1,Partner Site,Transaction,4755,Luis Pierce,Female,Gen X,Divorced,gavingreen@example.org,Budget Traveler
4756,2024-12-14,3,Adventure,Self-Guided,Page everyone six,Half Day,23.47,7,2,2024-12-16,1,Mobile App,Transaction,4756,William Kennedy,Female,Gen Z,Widowed,langkatherine@example.net,Luxury Seeker
4757,2024-08-15,4,Spa&Relax,Guided Tour,Federal all several man,Morning,144.44,6,16,2024-08-31,3,Website,PayPal,4757,Jessica Adams,Female,Millennial,Married,nthomas@example.net,Luxury Seeker
4758,2024-11-20,6,Family,Bus Tour,Sign economy allow,Whole Day,62.34,6,18,2024-12-08,1,Website,Card,4758,John Carter,Male,Gen X,Married,omitchell@example.com,Business Traveler
4759,2024-07-27,4,Spa&Relax,Bus Tour,Particularly decision,Evening,151.98,8,26,2024-08-22,2,Website,PayPal,4759,Anthony Mcdaniel,Male,Gen X,Married,nmiranda@example.org,Family
4760,2024-06-07,6,Family,Walking Tour,Example set Republican,Personalized,138.32,9,28,2024-07-05,3,Travel Agency,Card,4760,Bruce Marks,Male,Gen X,Single,dawn45@example.org,Budget Traveler
4761,2024-08-21,6,Family,Guided Tour,Someone help south,Evening,78.67,6,12,2024-09-02,2,Website,PayPal,4761,Christopher Vega,Female,Gen X,Widowed,christopher91@example.net,Luxury Seeker
4762,2024-12-01,2,Sport,Self-Guided,While similar trip major,Personalized,165.36,10,11,2024-12-12,3,Mobile App,Transaction,4762,Kevin Stokes,Male,Millennial,Divorced,vfrazier@example.com,Luxury Seeker
4763,2024-09-03,2,Sport,Group Tour,Appear might,Morning,51.0,10,21,2024-09-24,1,Partner Site,Transaction,4763,Daniel Knight,Male,Gen Z,Single,fraziermathew@example.net,Solo Traveler
4764,2024-03-06,6,Family,Guided Tour,Only or,Morning,111.3,8,16,2024-03-22,3,Mobile App,PayPal,4764,Maria Smith,Female,Gen X,Single,ladams@example.org,Family
4765,2024-05-17,2,Sport,VIP Experience,Need difference,Half Day,44.3,8,21,2024-06-07,4,Website,Card,4765,Michael Smith,Female,Millennial,Single,andrea05@example.org,Budget Traveler
4766,2024-07-12,3,Adventure,VIP Experience,Operation few,Whole Day,132.26,10,27,2024-08-08,1,Website,PayPal,4766,Joseph Henderson,Male,Gen Z,Married,david87@example.org,Budget Traveler
4767,2024-06-04,5,Gastronomy,Group Tour,Plant democratic success boy,Morning,57.46,2,23,2024-06-27,2,Mobile App,PayPal,4767,John Montoya,Male,Gen X,Married,taylorelizabeth@example.com,Solo Traveler
4768,2024-12-17,2,Sport,Bus Tour,Various,Personalized,60.75,5,21,2025-01-07,4,Travel Agency,PayPal,4768,Caitlin Johnson,Female,Boomer,Single,grayjose@example.net,Solo Traveler
4769,2024-04-07,4,Spa&Relax,Walking Tour,Account may pass,Half Day,112.81,5,7,2024-04-14,4,Travel Agency,Card,4769,Sheila Moore,Male,Millennial,Married,thomasderrick@example.org,Budget Traveler
4770,2024-08-01,1,Culture,Walking Tour,Begin choice,Whole Day,97.52,8,17,2024-08-18,3,Website,Card,4770,Jason Collins,Female,Millennial,Married,bradshawheather@example.com,Budget Traveler
4771,2024-04-19,1,Culture,Walking Tour,Produce,Personalized,83.45,4,7,2024-04-26,4,Mobile App,Transaction,4771,Casey Mercer,Female,Gen Z,Married,andrewsmith@example.com,Budget Traveler
4772,2024-04-15,4,Spa&Relax,Self-Guided,History art ask,Morning,38.54,1,8,2024-04-23,4,Website,Card,4772,Thomas Johnson,Male,Gen Z,Divorced,hurstjennifer@example.org,Family
4773,2024-06-24,3,Adventure,Walking Tour,Economic stage,Morning,101.62,9,28,2024-07-22,2,Travel Agency,Card,4773,Richard Wells,Male,Gen X,Married,jennifer74@example.org,Family
4774,2024-10-22,2,Sport,Self-Guided,Get fish,Evening,125.45,6,5,2024-10-27,1,Travel Agency,Card,4774,Melinda Gonzales,Male,Millennial,Divorced,ramirezwendy@example.com,Luxury Seeker
4775,2024-05-27,4,Spa&Relax,VIP Experience,Practice wish pull size,Personalized,123.98,2,20,2024-06-16,2,Travel Agency,Card,4775,Whitney Franklin,Male,Gen Z,Widowed,ashleyhill@example.net,Solo Traveler
4776,2024-08-27,5,Gastronomy,VIP Experience,None right,Evening,171.99,7,2,2024-08-29,2,Mobile App,PayPal,4776,Rebecca Caldwell,Male,Millennial,Widowed,beverly83@example.org,Business Traveler
4777,2024-02-15,3,Adventure,Bus Tour,Soon development sit,Half Day,55.95,2,28,2024-03-14,3,Travel Agency,Card,4777,Carl Johnson,Female,Gen Z,Single,frazierpaul@example.org,Business Traveler
4778,2024-10-09,4,Spa&Relax,Bus Tour,Theory story town cost,Personalized,198.32,9,6,2024-10-15,1,Partner Site,Transaction,4778,Monica Hill,Male,Boomer,Divorced,clee@example.net,Family
4779,2024-08-29,2,Sport,Self-Guided,Compare return draw,Whole Day,105.28,2,24,2024-09-22,4,Mobile App,Transaction,4779,Kevin Williams,Female,Gen X,Divorced,qlambert@example.org,Budget Traveler
4780,2024-10-09,1,Culture,Group Tour,If building good,Personalized,28.62,4,17,2024-10-26,3,Travel Agency,Card,4780,Colleen Myers,Female,Millennial,Single,valeriejacobson@example.net,Solo Traveler
4781,2024-11-03,6,Family,Bus Tour,Check clearly too,Evening,188.7,5,22,2024-11-25,1,Website,Transaction,4781,Jacqueline Moore,Female,Gen Z,Married,stevenpayne@example.org,Budget Traveler
4782,2024-03-23,3,Adventure,Group Tour,General question,Evening,127.17,9,13,2024-04-05,2,Travel Agency,PayPal,4782,Victor Peters,Female,Millennial,Single,jeremygillespie@example.org,Budget Traveler
4783,2024-08-05,4,Spa&Relax,Group Tour,Really government,Evening,178.87,1,18,2024-08-23,2,Mobile App,Card,4783,Virginia Moore,Female,Gen X,Married,carmen00@example.com,Family
4784,2024-03-15,5,Gastronomy,Guided Tour,Thus way sport,Half Day,58.94,1,10,2024-03-25,3,Partner Site,Transaction,4784,Donald Love,Female,Boomer,Married,ccook@example.com,Business Traveler
4785,2024-08-17,2,Sport,Group Tour,Song by,Morning,24.9,6,5,2024-08-22,3,Travel Agency,Card,4785,Michael Curtis,Female,Millennial,Divorced,john77@example.com,Budget Traveler
4786,2024-01-16,3,Adventure,Walking Tour,Base,Personalized,101.07,8,10,2024-01-26,4,Travel Agency,Card,4786,Kelly Barnes,Female,Gen X,Divorced,heather68@example.org,Budget Traveler
4787,2024-12-04,1,Culture,Self-Guided,Teach listen science,Morning,109.63,9,25,2024-12-29,1,Partner Site,Card,4787,Michael Mathews,Male,Millennial,Single,hlogan@example.org,Solo Traveler
4788,2024-04-23,1,Culture,VIP Experience,Space church paper,Personalized,144.83,8,22,2024-05-15,4,Mobile App,Card,4788,Fernando Hernandez,Female,Boomer,Divorced,xbrown@example.com,Family
4789,2024-02-07,2,Sport,Walking Tour,Ready else,Personalized,177.95,2,21,2024-02-28,3,Travel Agency,Transaction,4789,Laura Griffin,Male,Millennial,Divorced,jbennett@example.com,Budget Traveler
4790,2024-10-25,2,Sport,Walking Tour,Friend unit ago,Personalized,57.72,9,10,2024-11-04,2,Mobile App,PayPal,4790,Kristy Wilkinson,Male,Gen Z,Single,mmorris@example.com,Family
4791,2024-10-06,1,Culture,Self-Guided,Will store still,Whole Day,79.23,8,7,2024-10-13,3,Website,Transaction,4791,Brenda Rivas,Female,Gen X,Married,qmccormick@example.org,Budget Traveler
4792,2024-11-07,2,Sport,Bus Tour,Near stuff leader,Evening,114.59,7,28,2024-12-05,1,Partner Site,Transaction,4792,Ana Lane,Female,Gen X,Married,ginaarnold@example.net,Family
4793,2024-08-22,1,Culture,VIP Experience,Protect dream simple,Personalized,35.52,9,22,2024-09-13,3,Partner Site,PayPal,4793,Ashley Dillon,Female,Millennial,Single,bushsarah@example.org,Business Traveler
4794,2024-03-02,4,Spa&Relax,Walking Tour,Us political,Half Day,38.1,5,1,2024-03-03,2,Partner Site,Card,4794,Juan Jones,Female,Boomer,Divorced,galvanjacob@example.com,Budget Traveler
4795,2024-02-22,5,Gastronomy,Walking Tour,Will weight,Evening,182.51,10,1,2024-02-23,2,Mobile App,Transaction,4795,Annette Norman,Male,Millennial,Married,hayden87@example.org,Solo Traveler
