Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
3151,2023-08-07,4,Spa&Relax,Bus Tour,Probably place,Evening,123.28,9,24,2023-08-31,2,Mobile App,Card,3151,Allison Doyle,Male,Boomer,Single,agarcia@example.net,Solo Traveler
3152,2023-11-20,2,Sport,Group Tour,Capital though if,Half Day,139.28,9,1,2023-11-21,3,Travel Agency,Transaction,3152,Nicholas Huffman,Male,Gen X,Married,amymurray@example.com,Business Traveler
3153,2023-02-23,2,Sport,Guided Tour,Window light,Personalized,179.5,5,30,2023-03-25,3,Travel Agency,Card,3153,Carol Summers,Male,Gen X,Widowed,teresa16@example.net,Luxury Seeker
3154,2023-01-21,2,Sport,VIP Experience,Process current,Half Day,141.41,5,21,2023-02-11,3,Mobile App,Transaction,3154,Troy Gregory,Female,Boomer,Married,tcoffey@example.org,Business Traveler
3155,2023-02-13,4,Spa&Relax,Guided Tour,Magazine ago science,Half Day,170.44,2,27,2023-03-12,4,Partner Site,Card,3155,Matthew Trevino,Male,Gen Z,Widowed,kyle82@example.net,Family
3156,2023-12-09,2,Sport,Guided Tour,One fact support,Whole Day,110.25,5,18,2023-12-27,3,Travel Agency,PayPal,3156,Cody White,Female,Gen Z,Divorced,kjohnson@example.com,Business Traveler
3157,2023-12-06,1,Culture,VIP Experience,State just two,Morning,44.57,3,30,2024-01-05,3,Mobile App,Transaction,3157,Mark Bell,Female,Gen Z,Widowed,kimberly41@example.com,Luxury Seeker
3158,2023-02-14,1,Culture,VIP Experience,Voice market offer,Half Day,155.76,1,21,2023-03-07,3,Travel Agency,PayPal,3158,Kevin Schmidt,Female,Boomer,Single,uroberts@example.net,Luxury Seeker
3159,2023-02-19,6,Family,Group Tour,Mr approach,Whole Day,165.06,4,6,2023-02-25,3,Partner Site,Transaction,3159,Erica Baker,Female,Gen X,Married,lynnwalker@example.org,Solo Traveler
3160,2023-03-08,3,Adventure,Group Tour,Material attorney,Whole Day,103.4,9,21,2023-03-29,2,Partner Site,PayPal,3160,Teresa Greene,Male,Gen X,Single,burketaylor@example.net,Luxury Seeker
3161,2023-03-21,5,Gastronomy,Guided Tour,Necessary democratic most,Whole Day,58.2,10,2,2023-03-23,1,Mobile App,PayPal,3161,Anthony Nelson,Female,Gen Z,Widowed,daniellejohnson@example.com,Budget Traveler
3162,2023-10-12,5,Gastronomy,VIP Experience,Dream including resource,Morning,27.03,10,25,2023-11-06,4,Travel Agency,PayPal,3162,Julia Wilkerson,Male,Gen X,Single,veronicarusso@example.org,Business Traveler
3163,2023-08-08,6,Family,VIP Experience,Mrs civil state,Whole Day,197.28,4,26,2023-09-03,1,Website,PayPal,3163,Dana Williams,Male,Gen Z,Single,janetwilliams@example.org,Family
3164,2023-05-13,6,Family,Walking Tour,Difficult number clearly,Whole Day,90.71,2,3,2023-05-16,1,Website,Transaction,3164,Jessica Zamora,Male,Boomer,Widowed,hjohnson@example.com,Solo Traveler
3165,2023-01-23,1,Culture,Self-Guided,Class someone,Personalized,40.31,10,30,2023-02-22,1,Mobile App,Card,3165,Larry Adams,Male,Gen X,Divorced,sanderscarol@example.com,Family
3166,2023-08-07,2,Sport,Guided Tour,Seat become enough,Morning,82.44,8,10,2023-08-17,2,Website,Card,3166,Shannon Watson,Male,Gen Z,Divorced,annahill@example.org,Luxury Seeker
3167,2023-10-26,2,Sport,Self-Guided,Test word attack,Whole Day,134.84,1,6,2023-11-01,1,Website,Card,3167,Katie Gonzalez,Female,Gen X,Widowed,qramirez@example.com,Family
3168,2023-09-16,6,Family,Guided Tour,Forward act environment,Whole Day,85.29,10,28,2023-10-14,2,Website,Card,3168,Sean Wiley,Female,Gen X,Widowed,etyler@example.net,Family
3169,2023-04-04,6,Family,Group Tour,House glass,Evening,72.54,6,30,2023-05-04,3,Website,PayPal,3169,Jose Davis,Male,Boomer,Divorced,mitchelljoseph@example.net,Budget Traveler
3170,2023-05-21,6,Family,Walking Tour,World,Morning,182.98,9,4,2023-05-25,4,Travel Agency,Card,3170,Brittany Turner,Female,Gen Z,Divorced,erodriguez@example.com,Budget Traveler
3171,2023-09-05,5,Gastronomy,Self-Guided,Always that now,Evening,32.89,1,22,2023-09-27,1,Travel Agency,PayPal,3171,Donald Velasquez,Female,Gen Z,Widowed,colton29@example.com,Solo Traveler
3172,2023-06-19,6,Family,Guided Tour,Common teacher have,Evening,194.95,1,21,2023-07-10,1,Partner Site,PayPal,3172,Jennifer Potts,Male,Gen X,Single,colliersarah@example.com,Solo Traveler
3173,2023-12-08,2,Sport,Bus Tour,Full religious with,Half Day,38.09,2,10,2023-12-18,4,Mobile App,Card,3173,Sydney Bowen,Female,Boomer,Married,bellcynthia@example.com,Business Traveler
3174,2023-06-14,3,Adventure,Guided Tour,Ever describe provide,Half Day,96.34,9,6,2023-06-20,2,Travel Agency,Card,3174,Jordan Lindsey,Female,Millennial,Married,laurablack@example.org,Luxury Seeker
3175,2023-11-29,2,Sport,Bus Tour,Door foot television create,Whole Day,39.94,3,10,2023-12-09,1,Website,Card,3175,Cameron Cole,Female,Gen X,Single,usilva@example.net,Business Traveler
3176,2023-08-20,4,Spa&Relax,Group Tour,Wind into never,Half Day,118.6,6,4,2023-08-24,2,Website,Transaction,3176,Nicole Montoya,Male,Gen X,Married,churchveronica@example.net,Solo Traveler
3177,2023-10-01,3,Adventure,Guided Tour,Game director machine these,Morning,78.63,4,24,2023-10-25,2,Travel Agency,Card,3177,Thomas Scott,Male,Gen Z,Single,howens@example.com,Family
3178,2023-06-10,3,Adventure,Group Tour,Security quality,Evening,110.0,4,25,2023-07-05,2,Travel Agency,PayPal,3178,Matthew Simon,Female,Boomer,Single,steven09@example.com,Family
3179,2023-01-31,2,Sport,Guided Tour,A entire,Whole Day,154.69,9,19,2023-02-19,2,Website,Card,3179,Jesse Baird,Female,Boomer,Married,lgibson@example.org,Business Traveler
3180,2023-06-06,5,Gastronomy,Bus Tour,Good actually,Whole Day,198.55,7,2,2023-06-08,1,Travel Agency,Card,3180,Tracy Pope,Female,Gen X,Single,waynemiller@example.net,Solo Traveler
3181,2023-09-28,4,Spa&Relax,Guided Tour,Let evidence with,Whole Day,125.85,9,27,2023-10-25,2,Partner Site,Card,3181,Brittany Bauer,Male,Gen Z,Widowed,bridgesjohn@example.net,Luxury Seeker
3182,2023-11-20,5,Gastronomy,VIP Experience,Old reflect stock,Evening,188.87,4,8,2023-11-28,1,Travel Agency,PayPal,3182,David Webb,Female,Boomer,Married,youngcaleb@example.com,Budget Traveler
3183,2023-12-21,1,Culture,Bus Tour,School ten main,Morning,115.06,7,26,2024-01-16,4,Website,PayPal,3183,Elizabeth Moore,Male,Boomer,Married,williamsmadison@example.org,Budget Traveler
3184,2023-10-09,6,Family,Group Tour,Leg while book,Half Day,79.45,1,28,2023-11-06,4,Partner Site,Transaction,3184,Judy Diaz,Female,Boomer,Widowed,boltonchristine@example.net,Luxury Seeker
3185,2023-12-28,3,Adventure,Walking Tour,And room,Whole Day,114.88,9,29,2024-01-26,3,Mobile App,Transaction,3185,Norman Gardner,Male,Millennial,Widowed,ryanharris@example.net,Family
3186,2023-12-14,2,Sport,Guided Tour,Case the mouth,Half Day,181.91,10,27,2024-01-10,3,Partner Site,Transaction,3186,Tammy Morgan,Male,Boomer,Widowed,tabithanelson@example.com,Budget Traveler
3187,2023-08-27,1,Culture,Walking Tour,Door hundred,Morning,185.29,10,27,2023-09-23,4,Website,Card,3187,Connie Banks,Female,Gen Z,Single,flemingmarcus@example.net,Business Traveler
3188,2023-10-24,6,Family,Guided Tour,Moment just bad,Whole Day,189.62,7,23,2023-11-16,3,Partner Site,Transaction,3188,Chad Rodriguez,Male,Gen X,Single,morrisandrea@example.com,Family
3189,2023-12-20,1,Culture,VIP Experience,Piece air,Personalized,23.39,7,21,2024-01-10,2,Travel Agency,PayPal,3189,Ashley Mason,Male,Gen X,Married,butleraaron@example.net,Luxury Seeker
3190,2023-05-01,4,Spa&Relax,Walking Tour,Prepare unit affect,Morning,58.23,2,1,2023-05-02,2,Partner Site,PayPal,3190,Karen Gregory,Female,Gen X,Married,caitlinmckay@example.net,Family
3191,2023-07-21,1,Culture,Bus Tour,Upon across,Half Day,88.04,5,8,2023-07-29,2,Website,Transaction,3191,Kelly Morris,Female,Gen Z,Divorced,whughes@example.com,Family
3192,2023-09-17,3,Adventure,Walking Tour,Worker money toward season,Personalized,163.8,5,26,2023-10-13,4,Travel Agency,Card,3192,Gina Woodard,Female,Millennial,Single,tcox@example.net,Family
3193,2023-02-19,2,Sport,Bus Tour,Traditional affect two stock,Personalized,45.77,5,6,2023-02-25,3,Travel Agency,Card,3193,Stacy Glover,Female,Gen Z,Married,joe24@example.org,Business Traveler
3194,2023-11-19,4,Spa&Relax,Guided Tour,Long project,Morning,95.65,2,9,2023-11-28,1,Website,PayPal,3194,Susan Stewart,Female,Gen Z,Divorced,michelle59@example.com,Solo Traveler
3195,2023-06-08,2,Sport,Bus Tour,Easy television job could,Personalized,58.86,2,2,2023-06-10,3,Partner Site,Card,3195,Jose Garcia,Female,Millennial,Widowed,whitedon@example.net,Budget Traveler
3196,2023-03-18,1,Culture,Guided Tour,Then cultural owner,Whole Day,109.96,6,7,2023-03-25,4,Website,Card,3196,Elijah Miller,Male,Boomer,Widowed,paullopez@example.com,Solo Traveler
3197,2023-12-18,2,Sport,Walking Tour,Phone know,Evening,38.83,6,10,2023-12-28,1,Partner Site,Card,3197,Edward Harris,Male,Gen X,Single,brian62@example.com,Family
3198,2023-09-11,3,Adventure,Group Tour,Seven arrive the,Half Day,87.8,1,23,2023-10-04,4,Website,Transaction,3198,Barry Moss,Male,Boomer,Divorced,ybridges@example.com,Budget Traveler
3199,2023-05-18,4,Spa&Relax,Group Tour,Clearly put,Whole Day,98.04,3,10,2023-05-28,4,Website,PayPal,3199,Lisa Lopez,Male,Gen Z,Married,valerie22@example.org,Luxury Seeker
3200,2023-11-08,2,Sport,Guided Tour,Like environment,Evening,68.35,6,6,2023-11-14,3,Travel Agency,PayPal,3200,Jose Miller,Male,Millennial,Single,kathleenwhite@example.com,Budget Traveler
3201,2023-11-13,2,Sport,Self-Guided,Newspaper,Half Day,193.29,6,5,2023-11-18,2,Partner Site,Transaction,3201,Alan Nguyen,Male,Gen Z,Divorced,amy35@example.com,Business Traveler
3202,2023-06-30,3,Adventure,Walking Tour,Tv reality,Morning,113.66,3,25,2023-07-25,4,Partner Site,Transaction,3202,Robert Mclaughlin,Male,Boomer,Divorced,mccannroger@example.com,Budget Traveler
3203,2023-04-13,1,Culture,Bus Tour,Alone quite weight,Personalized,118.09,5,28,2023-05-11,2,Website,PayPal,3203,Gina Franco,Female,Boomer,Married,jonesaaron@example.com,Business Traveler
3204,2023-10-09,5,Gastronomy,Self-Guided,Center describe,Half Day,44.69,1,17,2023-10-26,2,Mobile App,PayPal,3204,Tiffany Walker,Female,Gen Z,Divorced,fperez@example.org,Solo Traveler
3205,2023-04-21,4,Spa&Relax,Bus Tour,Be process class,Personalized,67.13,5,5,2023-04-26,3,Travel Agency,Transaction,3205,Luis Sullivan,Female,Gen Z,Widowed,younglinda@example.org,Family
3206,2023-05-31,3,Adventure,VIP Experience,Appear entire require,Morning,162.65,10,24,2023-06-24,4,Travel Agency,PayPal,3206,Charles Juarez,Female,Gen X,Married,bmartin@example.com,Luxury Seeker
3207,2023-03-15,2,Sport,Guided Tour,Real west,Personalized,129.95,7,9,2023-03-24,1,Website,Card,3207,Victor Rodriguez,Female,Boomer,Divorced,thomas51@example.com,Luxury Seeker
3208,2023-10-04,1,Culture,Group Tour,Issue challenge dinner,Morning,157.68,7,23,2023-10-27,4,Travel Agency,Transaction,3208,John Mendoza,Female,Gen X,Married,adrian77@example.org,Solo Traveler
3209,2023-04-29,5,Gastronomy,Group Tour,Share effect no,Half Day,140.12,9,12,2023-05-11,1,Travel Agency,Card,3209,Mrs. Elizabeth Peterson,Male,Boomer,Single,christopher75@example.org,Luxury Seeker
3210,2023-09-20,4,Spa&Relax,Group Tour,Respond,Evening,74.55,1,24,2023-10-14,1,Partner Site,Transaction,3210,Sara Collins,Female,Millennial,Widowed,andreaward@example.org,Business Traveler
3211,2023-10-15,6,Family,Guided Tour,Statement including very,Personalized,132.06,6,30,2023-11-14,1,Travel Agency,Card,3211,Claire Hansen,Male,Gen Z,Married,stevenreed@example.net,Solo Traveler
3212,2023-06-29,3,Adventure,Guided Tour,Hot long yet,Half Day,102.09,9,20,2023-07-19,4,Partner Site,PayPal,3212,Lisa Fernandez,Male,Gen X,Widowed,william78@example.org,Business Traveler
3213,2023-01-24,6,Family,Self-Guided,Big what,Personalized,114.51,1,9,2023-02-02,3,Mobile App,PayPal,3213,Meghan Lee,Male,Boomer,Divorced,ronaldbrown@example.org,Budget Traveler
3214,2023-09-08,6,Family,Walking Tour,Among news government,Personalized,124.67,4,19,2023-09-27,4,Mobile App,PayPal,3214,Robert Willis,Female,Gen Z,Married,usullivan@example.org,Luxury Seeker
3215,2023-06-28,2,Sport,VIP Experience,Onto focus,Whole Day,130.48,9,26,2023-07-24,1,Website,Transaction,3215,Amy Hall,Female,Boomer,Divorced,uhill@example.com,Budget Traveler
3216,2023-06-08,4,Spa&Relax,Walking Tour,School really offer,Whole Day,116.42,8,11,2023-06-19,4,Travel Agency,Card,3216,Wayne Alexander,Male,Gen Z,Divorced,dawnsnyder@example.org,Business Traveler
3217,2023-01-15,4,Spa&Relax,Walking Tour,Walk good,Personalized,45.41,5,23,2023-02-07,1,Website,Card,3217,Stephen Johnson,Male,Millennial,Married,harrismark@example.net,Business Traveler
3218,2023-06-17,6,Family,Self-Guided,Month present,Half Day,150.67,6,12,2023-06-29,2,Mobile App,Transaction,3218,Brandon Richard,Male,Gen X,Widowed,thomasrichard@example.com,Solo Traveler
3219,2023-09-23,4,Spa&Relax,VIP Experience,White want whose,Morning,84.66,2,11,2023-10-04,1,Website,PayPal,3219,Daniel Walker,Female,Millennial,Widowed,kwashington@example.com,Solo Traveler
3220,2023-03-27,3,Adventure,Self-Guided,Day,Personalized,98.07,6,1,2023-03-28,1,Travel Agency,Card,3220,Cynthia Petersen,Male,Gen X,Divorced,mcdonaldtodd@example.net,Business Traveler
3221,2023-05-13,3,Adventure,Guided Tour,Usually yet yet,Evening,41.62,1,26,2023-06-08,3,Website,Transaction,3221,Samantha Chambers,Male,Millennial,Widowed,tara40@example.com,Family
3222,2023-12-24,5,Gastronomy,Self-Guided,Energy trade,Personalized,187.77,7,28,2024-01-21,4,Travel Agency,Transaction,3222,Rodney Johnson,Female,Millennial,Widowed,sydneybailey@example.com,Business Traveler
3223,2023-09-30,4,Spa&Relax,VIP Experience,Explain measure,Half Day,96.07,10,30,2023-10-30,4,Travel Agency,PayPal,3223,Paul Allen,Male,Gen X,Divorced,cheryl90@example.net,Family
3224,2023-11-14,6,Family,Bus Tour,Rate woman man,Morning,138.66,10,27,2023-12-11,2,Partner Site,Transaction,3224,Alison Knight,Female,Millennial,Single,rachel43@example.net,Luxury Seeker
3225,2023-04-15,3,Adventure,VIP Experience,Last describe,Half Day,76.01,9,12,2023-04-27,1,Mobile App,PayPal,3225,Dakota Malone,Male,Gen Z,Widowed,dunlapjeffrey@example.com,Family
3226,2023-05-12,1,Culture,Walking Tour,Themselves space space,Whole Day,193.87,7,10,2023-05-22,4,Mobile App,Transaction,3226,Jennifer Ward,Female,Gen X,Divorced,fvelazquez@example.net,Solo Traveler
3227,2023-03-23,1,Culture,VIP Experience,Language concern will,Morning,91.6,10,20,2023-04-12,2,Website,Transaction,3227,Andrew Jones,Male,Gen X,Divorced,marissahayes@example.com,Business Traveler
3228,2023-11-25,6,Family,Walking Tour,Lay continue,Morning,86.61,1,10,2023-12-05,1,Website,Card,3228,Matthew Wagner,Female,Millennial,Married,stevenperez@example.net,Budget Traveler
3229,2023-08-13,1,Culture,Self-Guided,Society sea general,Personalized,150.22,9,10,2023-08-23,1,Website,Transaction,3229,Jamie Bradley,Female,Gen Z,Married,arieljohnson@example.com,Family
3230,2023-12-23,4,Spa&Relax,Self-Guided,Ok president production others,Evening,134.86,4,9,2024-01-01,2,Mobile App,Transaction,3230,Andrew Hopkins,Female,Boomer,Widowed,lisavelez@example.net,Family
3231,2023-12-23,2,Sport,Group Tour,Just,Personalized,183.28,6,9,2024-01-01,1,Mobile App,Transaction,3231,Bethany Smith,Male,Gen X,Married,linda23@example.org,Luxury Seeker
3232,2023-11-11,6,Family,Self-Guided,Husband interview,Half Day,146.8,2,18,2023-11-29,3,Website,Card,3232,Mr. Jason Khan MD,Male,Boomer,Married,huntdavid@example.org,Business Traveler
3233,2023-08-26,5,Gastronomy,Bus Tour,State with,Whole Day,116.62,10,6,2023-09-01,2,Travel Agency,Card,3233,Sherri Barnes,Female,Boomer,Single,veronicastevens@example.com,Luxury Seeker
3234,2023-01-21,6,Family,Group Tour,Store animal across,Evening,117.53,7,21,2023-02-11,4,Website,PayPal,3234,Kristie Orr,Female,Boomer,Married,xgreen@example.com,Family
3235,2023-06-02,4,Spa&Relax,Walking Tour,Floor not,Morning,35.25,1,2,2023-06-04,1,Partner Site,Transaction,3235,Katherine Mckay,Female,Gen X,Single,jacksonamy@example.net,Solo Traveler
3236,2023-03-01,6,Family,Bus Tour,Amount rest,Evening,91.53,6,20,2023-03-21,2,Partner Site,Card,3236,Kelli Moore,Male,Gen Z,Widowed,jennifersnyder@example.org,Budget Traveler
3237,2023-02-05,4,Spa&Relax,Bus Tour,Seem really,Personalized,58.02,4,14,2023-02-19,3,Partner Site,Card,3237,Elizabeth Luna,Female,Boomer,Divorced,cruztammy@example.com,Solo Traveler
3238,2023-08-17,2,Sport,Group Tour,Task child,Personalized,102.27,7,21,2023-09-07,3,Mobile App,Transaction,3238,Carl Wells,Female,Boomer,Married,alyssa21@example.net,Budget Traveler
3239,2023-10-24,6,Family,Self-Guided,This enough while,Half Day,127.34,2,30,2023-11-23,1,Mobile App,Transaction,3239,Katherine Miller,Male,Gen Z,Divorced,yscott@example.com,Family
3240,2023-02-05,4,Spa&Relax,Guided Tour,Among hit,Whole Day,138.15,4,10,2023-02-15,4,Partner Site,Transaction,3240,Ashley Hayes,Female,Gen X,Married,lesliewong@example.org,Luxury Seeker
3241,2023-02-03,2,Sport,Guided Tour,Activity,Personalized,123.65,10,21,2023-02-24,1,Partner Site,Transaction,3241,Brenda Hill,Male,Gen X,Married,shelbynewton@example.com,Business Traveler
3242,2023-05-17,2,Sport,VIP Experience,Level network,Whole Day,56.96,5,25,2023-06-11,4,Travel Agency,Card,3242,Sandra Villarreal,Male,Boomer,Married,shirleyweaver@example.org,Business Traveler
3243,2023-01-30,1,Culture,Bus Tour,Word until make,Morning,27.57,4,3,2023-02-02,2,Travel Agency,PayPal,3243,Cody Watson,Female,Millennial,Single,dylan09@example.net,Luxury Seeker
3244,2023-01-13,4,Spa&Relax,Self-Guided,Eight large,Personalized,78.96,10,8,2023-01-21,4,Travel Agency,Card,3244,Joel Cross,Male,Gen Z,Widowed,poncefelicia@example.com,Budget Traveler
3245,2023-10-22,3,Adventure,Walking Tour,Stuff try,Evening,168.58,8,25,2023-11-16,1,Partner Site,Card,3245,Jesus Ramirez,Male,Millennial,Divorced,paul70@example.com,Budget Traveler
3246,2023-08-19,3,Adventure,Self-Guided,Available kind,Half Day,71.17,9,23,2023-09-11,2,Travel Agency,Transaction,3246,William Howard,Male,Boomer,Widowed,patelmegan@example.net,Budget Traveler
3247,2023-06-15,3,Adventure,VIP Experience,Study star should,Half Day,95.72,4,28,2023-07-13,1,Travel Agency,Card,3247,Krystal Jackson,Female,Gen X,Divorced,munozgloria@example.net,Luxury Seeker
3248,2023-03-15,4,Spa&Relax,VIP Experience,Blood likely son would,Whole Day,189.4,3,6,2023-03-21,3,Partner Site,Transaction,3248,Zachary Hinton,Male,Gen Z,Divorced,troyanderson@example.net,Budget Traveler
3249,2023-05-08,2,Sport,Bus Tour,It detail about,Half Day,82.07,5,29,2023-06-06,4,Website,Transaction,3249,Danny Bradshaw,Male,Gen X,Widowed,sperez@example.org,Luxury Seeker
3250,2023-02-24,3,Adventure,Self-Guided,Order talk brother,Whole Day,48.09,5,28,2023-03-24,2,Partner Site,Transaction,3250,Austin Moore,Female,Gen Z,Married,olsonamanda@example.com,Solo Traveler
3251,2023-12-16,1,Culture,Group Tour,Hear central development,Morning,76.28,10,18,2024-01-03,4,Website,PayPal,3251,Christine Downs,Male,Gen Z,Married,erin85@example.net,Budget Traveler
3252,2023-12-24,1,Culture,Guided Tour,Evidence,Whole Day,85.86,10,11,2024-01-04,3,Mobile App,Transaction,3252,Curtis Fox,Female,Gen X,Divorced,ycortez@example.com,Luxury Seeker
3253,2023-08-20,2,Sport,Group Tour,Reduce to,Evening,107.68,7,28,2023-09-17,4,Travel Agency,Card,3253,Ronald Wilson,Female,Gen X,Divorced,heather80@example.net,Budget Traveler
3254,2023-04-03,6,Family,Group Tour,Manage go though,Personalized,142.12,8,5,2023-04-08,1,Travel Agency,PayPal,3254,Shirley Fuller,Male,Gen Z,Single,mmorgan@example.com,Luxury Seeker
3255,2023-11-29,3,Adventure,VIP Experience,Floor tend sing,Morning,111.02,1,25,2023-12-24,4,Website,Card,3255,Brittany Clay,Male,Boomer,Single,tylerthompson@example.com,Budget Traveler
3256,2023-11-25,6,Family,Group Tour,Vote customer glass,Morning,43.25,3,8,2023-12-03,1,Travel Agency,Transaction,3256,Dennis Ray,Female,Gen Z,Single,jsalas@example.net,Family
3257,2023-10-24,5,Gastronomy,Self-Guided,Stay store,Half Day,177.04,3,25,2023-11-18,4,Travel Agency,PayPal,3257,Alex Joyce,Female,Boomer,Divorced,jacksonjason@example.org,Family
3258,2023-04-03,1,Culture,VIP Experience,Off quality,Whole Day,54.97,2,7,2023-04-10,2,Website,Card,3258,Jason Tran,Male,Millennial,Divorced,heatherlewis@example.com,Luxury Seeker
3259,2023-11-16,3,Adventure,Guided Tour,Friend practice Republican,Personalized,165.35,7,19,2023-12-05,3,Mobile App,Transaction,3259,Alan Evans,Female,Boomer,Divorced,erica81@example.net,Family
3260,2023-04-25,5,Gastronomy,Self-Guided,Though per,Evening,102.37,1,28,2023-05-23,1,Website,PayPal,3260,Ricky Jones,Female,Gen Z,Single,linda50@example.net,Solo Traveler
3261,2023-03-22,5,Gastronomy,Self-Guided,Indeed plant gas,Half Day,188.73,7,24,2023-04-15,4,Partner Site,Card,3261,Daniel James,Female,Gen Z,Single,heidi21@example.net,Business Traveler
3262,2023-07-04,5,Gastronomy,VIP Experience,Hold reach let,Evening,57.8,1,26,2023-07-30,2,Website,PayPal,3262,Stephen Mitchell,Male,Boomer,Widowed,gatesjanet@example.net,Luxury Seeker
3263,2023-03-24,1,Culture,VIP Experience,Card day add,Half Day,110.03,6,4,2023-03-28,2,Travel Agency,PayPal,3263,Dr. Spencer Keith DDS,Female,Boomer,Divorced,newmanmadeline@example.net,Business Traveler
3264,2023-04-28,6,Family,Self-Guided,Unit weight Mr,Personalized,181.83,5,29,2023-05-27,2,Website,Transaction,3264,Steven Watson,Male,Millennial,Divorced,edwardsstephen@example.net,Budget Traveler
3265,2023-02-20,1,Culture,Bus Tour,Billion civil consumer,Evening,142.18,5,4,2023-02-24,4,Mobile App,Card,3265,Miranda Williamson,Female,Millennial,Single,harrellalicia@example.com,Luxury Seeker
3266,2023-05-18,3,Adventure,Group Tour,Deep energy,Personalized,131.24,7,15,2023-06-02,2,Website,Card,3266,Christopher Carr,Male,Gen Z,Married,kayla07@example.com,Solo Traveler
3267,2023-06-18,3,Adventure,Guided Tour,Everyone subject recently,Half Day,106.55,9,5,2023-06-23,2,Website,Card,3267,Gary Reeves,Male,Millennial,Widowed,meyersbecky@example.org,Luxury Seeker
3268,2023-04-19,5,Gastronomy,VIP Experience,Trial eight,Whole Day,180.18,9,19,2023-05-08,1,Travel Agency,Transaction,3268,Kristine Parrish,Female,Gen Z,Married,rholland@example.com,Budget Traveler
3269,2023-12-10,4,Spa&Relax,Self-Guided,Special bag,Whole Day,59.98,4,15,2023-12-25,2,Travel Agency,PayPal,3269,Jessica Burgess,Female,Boomer,Single,oknight@example.org,Family
3270,2023-02-25,1,Culture,VIP Experience,Require catch such,Half Day,133.7,10,22,2023-03-19,1,Website,PayPal,3270,Anthony Lopez,Female,Boomer,Widowed,jenniferbartlett@example.net,Solo Traveler
3271,2023-09-07,2,Sport,Group Tour,Anyone worker charge,Evening,161.57,1,21,2023-09-28,4,Partner Site,Card,3271,Matthew Rogers,Female,Gen Z,Married,hannahgilbert@example.com,Luxury Seeker
3272,2023-10-28,5,Gastronomy,Self-Guided,Job behind,Whole Day,167.26,5,7,2023-11-04,4,Website,Card,3272,Danielle Nelson DVM,Male,Millennial,Widowed,williamswilliam@example.org,Solo Traveler
3273,2023-02-23,2,Sport,Walking Tour,Our process of none,Whole Day,118.94,9,30,2023-03-25,2,Travel Agency,PayPal,3273,John Bishop,Female,Boomer,Married,barryerin@example.net,Business Traveler
3274,2023-07-25,6,Family,Walking Tour,Bit start theory company,Half Day,126.79,2,8,2023-08-02,4,Website,Card,3274,Richard Tyler,Male,Gen X,Single,morriscolin@example.org,Business Traveler
3275,2023-04-02,2,Sport,Walking Tour,Ten,Evening,136.38,8,15,2023-04-17,2,Website,Card,3275,David Young,Male,Gen X,Divorced,rasmussenkristina@example.com,Luxury Seeker
3276,2023-07-11,1,Culture,Self-Guided,Certainly include,Morning,160.99,1,6,2023-07-17,2,Website,Transaction,3276,Taylor Holland,Male,Millennial,Widowed,davidquinn@example.com,Business Traveler
3277,2023-10-01,5,Gastronomy,VIP Experience,Might business,Evening,181.98,6,24,2023-10-25,1,Partner Site,Card,3277,Joseph Strong,Male,Gen X,Divorced,craig13@example.com,Solo Traveler
3278,2023-09-15,1,Culture,Walking Tour,Experience real deep,Morning,198.33,10,2,2023-09-17,1,Travel Agency,Card,3278,Aaron Humphrey,Female,Gen Z,Divorced,rachaelmelton@example.com,Solo Traveler
3279,2023-11-26,5,Gastronomy,VIP Experience,Pull concern,Half Day,135.97,2,15,2023-12-11,3,Partner Site,Transaction,3279,Jacob Owens,Female,Boomer,Married,kevinsmith@example.net,Luxury Seeker
3280,2023-04-15,6,Family,VIP Experience,Usually across whom,Whole Day,33.72,1,6,2023-04-21,2,Website,PayPal,3280,Ashley Peters,Male,Gen X,Married,wendylyons@example.org,Solo Traveler
3281,2023-03-30,4,Spa&Relax,Guided Tour,Item,Whole Day,91.24,8,2,2023-04-01,2,Travel Agency,Card,3281,Mitchell Cervantes,Female,Boomer,Married,gmartin@example.org,Family
3282,2023-11-21,6,Family,Walking Tour,Between still,Personalized,174.38,9,4,2023-11-25,3,Mobile App,PayPal,3282,Michelle Johnson,Male,Gen Z,Married,chasedaniel@example.com,Business Traveler
3283,2023-01-26,4,Spa&Relax,Group Tour,Account realize level,Morning,41.69,6,10,2023-02-05,2,Partner Site,PayPal,3283,Jacqueline Bennett,Female,Gen Z,Married,iwilson@example.org,Business Traveler
3284,2023-01-12,4,Spa&Relax,Bus Tour,Security vote against,Morning,186.25,3,24,2023-02-05,3,Partner Site,Card,3284,Joshua Buck,Female,Gen Z,Widowed,millstheodore@example.net,Solo Traveler
3285,2023-04-29,5,Gastronomy,Bus Tour,Marriage hand,Morning,177.23,6,26,2023-05-25,2,Partner Site,Card,3285,Andrew Harris,Male,Millennial,Widowed,james83@example.net,Family
3286,2023-06-28,4,Spa&Relax,Bus Tour,Check few,Whole Day,56.94,4,11,2023-07-09,3,Travel Agency,PayPal,3286,Peter Jennings,Male,Gen X,Divorced,qfuentes@example.net,Solo Traveler
